id_item,id_pedido,id_produto,quantidade,preco_unitario,desconto_item,valor_item
64659,29387,500,1,47.16,2.36,44.8
64660,29388,105,2,252.24,25.22,479.26
64661,29388,469,1,52.91,0.0,52.91
64662,29389,123,1,91.11,9.11,82.0
64663,29389,161,1,663.48,0.0,663.48
64664,29389,46,1,265.5,0.0,265.5
64665,29389,274,1,1118.41,0.0,1118.41
64666,29390,14,1,314.48,0.0,314.48
64667,29390,167,1,891.1,0.0,891.1
64668,29390,59,1,291.63,0.0,291.63
64669,29390,98,1,230.17,23.02,207.15
64670,29390,443,1,481.51,0.0,481.51
64671,29391,115,2,545.08,0.0,1090.16
64672,29391,317,1,615.4,0.0,615.4
64673,29391,211,1,431.31,0.0,431.31
64674,29392,187,1,475.52,71.33,404.19
64675,29392,49,1,470.49,0.0,470.49
64676,29393,235,2,93.71,9.37,178.05
64677,29394,361,1,542.3,0.0,542.3
64678,29395,162,1,217.78,0.0,217.78
64679,29395,275,1,1081.83,54.09,1027.74
64680,29395,437,1,1380.87,0.0,1380.87
64681,29395,479,1,964.6,48.23,916.37
64682,29396,60,1,1339.8,0.0,1339.8
64683,29396,223,2,220.63,44.13,397.13
64684,29396,480,1,553.88,0.0,553.88
64685,29397,122,2,65.57,0.0,131.14
64686,29397,465,1,104.67,0.0,104.67
64687,29397,49,1,470.49,0.0,470.49
64688,29397,434,2,79.88,7.99,151.77
64689,29398,438,1,28.2,0.0,28.2
64690,29398,451,1,64.39,0.0,64.39
64691,29399,213,3,289.89,0.0,869.67
64692,29399,102,1,82.07,4.1,77.97
64693,29399,392,1,719.62,0.0,719.62
64694,29399,78,1,1233.01,0.0,1233.01
64695,29400,113,1,199.75,0.0,199.75
64696,29400,397,2,445.78,44.58,846.98
64697,29401,117,1,505.13,0.0,505.13
64698,29401,87,1,615.05,0.0,615.05
64699,29401,182,2,116.56,0.0,233.12
64700,29402,120,2,64.89,12.98,116.8
64701,29403,355,3,233.24,0.0,699.72
64702,29403,207,1,189.17,0.0,189.17
64703,29403,471,1,349.02,0.0,349.02
64704,29403,436,2,79.93,0.0,159.86
64705,29404,54,1,260.44,39.07,221.37
64706,29405,397,2,445.78,89.16,802.4
64707,29406,112,1,580.03,0.0,580.03
64708,29407,346,1,53.28,0.0,53.28
64709,29407,155,1,207.08,0.0,207.08
64710,29408,126,1,292.06,0.0,292.06
64711,29409,493,1,1098.62,0.0,1098.62
64712,29409,457,1,1547.59,0.0,1547.59
64713,29409,331,1,426.11,0.0,426.11
64714,29409,213,1,289.89,14.49,275.4
64715,29410,418,2,564.71,0.0,1129.42
64716,29411,141,2,876.47,0.0,1752.94
64717,29411,57,1,1602.32,0.0,1602.32
64718,29411,65,1,283.16,0.0,283.16
64719,29411,397,1,445.78,0.0,445.78
64720,29411,128,1,51.46,0.0,51.46
64721,29412,4,1,577.84,0.0,577.84
64722,29413,19,1,335.58,0.0,335.58
64723,29414,235,1,93.71,0.0,93.71
64724,29414,214,1,431.53,0.0,431.53
64725,29415,144,1,449.91,0.0,449.91
64726,29415,121,1,75.34,0.0,75.34
64727,29415,491,1,510.48,0.0,510.48
64728,29415,282,1,529.29,0.0,529.29
64729,29415,475,2,542.0,0.0,1084.0
64730,29416,362,1,33.21,1.66,31.55
64731,29416,225,2,506.32,0.0,1012.64
64732,29416,224,2,483.98,0.0,967.96
64733,29417,282,3,529.29,0.0,1587.87
64734,29418,233,1,62.54,0.0,62.54
64735,29419,92,3,418.4,0.0,1255.2
64736,29419,478,1,522.34,0.0,522.34
64737,29420,473,1,242.48,0.0,242.48
64738,29420,383,1,306.03,0.0,306.03
64739,29421,342,1,335.1,0.0,335.1
64740,29421,54,2,260.44,0.0,520.88
64741,29421,27,1,314.18,0.0,314.18
64742,29422,59,3,291.63,87.49,787.4
64743,29422,23,1,218.25,10.91,207.34
64744,29423,211,1,431.31,0.0,431.31
64745,29424,373,3,204.99,0.0,614.97
64746,29425,390,1,353.78,0.0,353.78
64747,29426,74,1,266.63,0.0,266.63
64748,29427,442,1,974.22,48.71,925.51
64749,29428,378,2,227.81,0.0,455.62
64750,29428,209,1,162.15,16.21,145.94
64751,29428,499,2,374.96,0.0,749.92
64752,29429,495,1,1287.58,128.76,1158.82
64753,29429,342,1,335.1,0.0,335.1
64754,29429,145,1,771.94,0.0,771.94
64755,29430,90,1,1210.79,0.0,1210.79
64756,29430,6,1,739.51,73.95,665.56
64757,29430,63,2,402.03,80.41,723.65
64758,29431,88,1,428.09,0.0,428.09
64759,29431,346,1,53.28,0.0,53.28
64760,29432,324,1,138.85,13.88,124.97
64761,29432,409,1,306.05,0.0,306.05
64762,29433,464,1,382.94,19.15,363.79
64763,29433,111,2,747.24,0.0,1494.48
64764,29434,335,2,43.83,0.0,87.66
64765,29434,139,1,492.18,0.0,492.18
64766,29435,286,1,44.99,0.0,44.99
64767,29435,51,1,480.81,0.0,480.81
64768,29436,33,2,878.41,87.84,1668.98
64769,29437,323,3,386.9,0.0,1160.7
64770,29437,132,1,1037.63,0.0,1037.63
64771,29437,70,1,264.41,0.0,264.41
64772,29438,410,1,306.16,0.0,306.16
64773,29438,323,1,386.9,0.0,386.9
64774,29438,77,2,359.08,0.0,718.16
64775,29438,53,1,53.69,2.68,51.01
64776,29438,365,2,491.73,0.0,983.46
64777,29439,151,1,528.49,0.0,528.49
64778,29439,247,1,687.69,68.77,618.92
64779,29439,340,1,606.04,30.3,575.74
64780,29440,191,1,445.19,0.0,445.19
64781,29440,281,2,203.5,40.7,366.3
64782,29441,467,2,340.69,0.0,681.38
64783,29441,322,1,640.61,96.09,544.52
64784,29441,141,1,876.47,0.0,876.47
64785,29442,454,1,1308.77,65.44,1243.33
64786,29442,307,1,107.42,16.11,91.31
64787,29442,328,1,166.24,16.62,149.62
64788,29442,212,1,768.71,0.0,768.71
64789,29443,186,1,580.3,0.0,580.3
64790,29443,497,1,1754.85,263.23,1491.62
64791,29444,182,3,116.56,0.0,349.68
64792,29444,303,1,73.91,0.0,73.91
64793,29444,66,1,475.17,0.0,475.17
64794,29444,138,1,439.01,0.0,439.01
64795,29445,266,1,43.33,0.0,43.33
64796,29445,371,1,426.79,21.34,405.45
64797,29445,221,1,112.29,0.0,112.29
64798,29445,202,3,27.4,0.0,82.2
64799,29446,453,2,47.17,0.0,94.34
64800,29446,77,1,359.08,0.0,359.08
64801,29446,76,1,316.92,0.0,316.92
64802,29446,1,1,282.39,0.0,282.39
64803,29446,348,1,1722.2,86.11,1636.09
64804,29447,413,2,298.14,0.0,596.28
64805,29447,133,3,667.4,300.33,1701.87
64806,29447,419,1,243.79,12.19,231.6
64807,29448,301,1,621.98,0.0,621.98
64808,29448,271,1,194.2,0.0,194.2
64809,29448,413,1,298.14,0.0,298.14
64810,29448,430,2,208.64,0.0,417.28
64811,29449,394,1,395.25,0.0,395.25
64812,29449,483,1,207.38,0.0,207.38
64813,29449,73,2,230.9,0.0,461.8
64814,29449,26,1,681.68,0.0,681.68
64815,29450,298,1,1913.81,0.0,1913.81
64816,29450,232,1,130.32,0.0,130.32
64817,29450,242,1,278.87,0.0,278.87
64818,29451,320,2,232.41,0.0,464.82
64819,29452,409,1,306.05,0.0,306.05
64820,29452,138,3,439.01,0.0,1317.03
64821,29453,100,2,29.6,0.0,59.2
64822,29453,148,4,860.35,172.07,3269.33
64823,29454,418,1,564.71,0.0,564.71
64824,29455,478,1,522.34,26.12,496.22
64825,29455,480,2,553.88,55.39,1052.37
64826,29456,289,2,153.72,0.0,307.44
64827,29456,463,1,699.16,0.0,699.16
64828,29457,432,1,261.85,0.0,261.85
64829,29457,138,3,439.01,0.0,1317.03
64830,29458,99,2,1704.38,170.44,3238.32
64831,29458,378,3,227.81,0.0,683.43
64832,29458,496,1,462.53,0.0,462.53
64833,29459,467,1,340.69,0.0,340.69
64834,29459,303,2,73.91,0.0,147.82
64835,29459,329,1,368.94,36.89,332.05
64836,29460,56,1,1140.78,0.0,1140.78
64837,29460,192,2,435.03,43.5,826.56
64838,29461,84,1,657.48,0.0,657.48
64839,29461,368,1,567.64,28.38,539.26
64840,29462,362,1,33.21,0.0,33.21
64841,29463,363,1,23.5,0.0,23.5
64842,29464,454,1,1308.77,130.88,1177.89
64843,29464,82,2,263.41,26.34,500.48
64844,29465,453,2,47.17,0.0,94.34
64845,29465,105,2,252.24,0.0,504.48
64846,29465,74,1,266.63,0.0,266.63
64847,29466,79,2,269.07,0.0,538.14
64848,29467,408,3,1300.32,195.05,3705.91
64849,29467,290,1,862.66,0.0,862.66
64850,29468,277,3,512.33,230.55,1306.44
64851,29468,13,1,310.16,0.0,310.16
64852,29468,25,1,129.08,6.45,122.63
64853,29469,487,2,326.51,32.65,620.37
64854,29470,326,1,1832.35,91.62,1740.73
64855,29470,298,1,1913.81,0.0,1913.81
64856,29471,71,1,267.56,13.38,254.18
64857,29471,142,1,331.53,33.15,298.38
64858,29472,16,3,228.05,0.0,684.15
64859,29472,131,1,52.19,0.0,52.19
64860,29473,318,1,701.27,0.0,701.27
64861,29473,214,1,431.53,0.0,431.53
64862,29473,290,1,862.66,0.0,862.66
64863,29474,11,1,218.83,10.94,207.89
64864,29474,122,1,65.57,0.0,65.57
64865,29475,217,1,49.19,0.0,49.19
64866,29476,73,1,230.9,0.0,230.9
64867,29477,427,1,321.59,0.0,321.59
64868,29478,39,2,295.64,59.13,532.15
64869,29478,281,1,203.5,0.0,203.5
64870,29478,143,1,597.99,0.0,597.99
64871,29478,484,1,69.16,0.0,69.16
64872,29479,231,2,1464.57,0.0,2929.14
64873,29480,14,1,314.48,0.0,314.48
64874,29480,411,1,777.6,0.0,777.6
64875,29481,421,1,913.65,0.0,913.65
64876,29482,210,2,103.27,20.65,185.89
64877,29482,428,1,459.27,0.0,459.27
64878,29483,115,1,545.08,0.0,545.08
64879,29483,25,3,129.08,19.36,367.88
64880,29483,12,1,436.43,0.0,436.43
64881,29484,86,1,161.9,0.0,161.9
64882,29484,172,1,552.6,0.0,552.6
64883,29485,197,1,92.09,4.6,87.49
64884,29486,178,3,253.12,113.9,645.46
64885,29486,204,1,974.33,0.0,974.33
64886,29486,355,1,233.24,0.0,233.24
64887,29487,122,2,65.57,6.56,124.58
64888,29487,274,1,1118.41,0.0,1118.41
64889,29487,356,1,634.44,0.0,634.44
64890,29488,196,1,340.81,0.0,340.81
64891,29488,59,2,291.63,0.0,583.26
64892,29488,16,2,228.05,45.61,410.49
64893,29489,174,2,367.09,73.42,660.76
64894,29489,209,3,162.15,48.65,437.8
64895,29489,467,1,340.69,0.0,340.69
64896,29490,408,1,1300.32,195.05,1105.27
64897,29490,288,3,456.92,0.0,1370.76
64898,29490,430,2,208.64,0.0,417.28
64899,29491,296,1,371.76,0.0,371.76
64900,29492,400,1,478.07,47.81,430.26
64901,29492,250,2,422.96,0.0,845.92
64902,29493,37,1,55.66,5.57,50.09
64903,29494,411,1,777.6,38.88,738.72
64904,29494,185,1,209.31,0.0,209.31
64905,29494,271,1,194.2,0.0,194.2
64906,29494,20,3,306.9,0.0,920.7
64907,29494,466,1,178.96,0.0,178.96
64908,29495,184,1,346.78,0.0,346.78
64909,29496,209,1,162.15,0.0,162.15
64910,29497,183,1,482.46,0.0,482.46
64911,29497,299,1,2047.37,0.0,2047.37
64912,29498,181,3,462.14,69.32,1317.1
64913,29498,378,1,227.81,22.78,205.03
64914,29499,475,1,542.0,0.0,542.0
64915,29499,419,1,243.79,12.19,231.6
64916,29500,304,1,245.12,0.0,245.12
64917,29500,302,1,479.59,0.0,479.59
64918,29500,272,1,967.91,0.0,967.91
64919,29501,446,1,911.16,0.0,911.16
64920,29502,422,1,206.67,0.0,206.67
64921,29502,85,1,302.51,15.13,287.38
64922,29503,194,1,128.74,0.0,128.74
64923,29503,46,1,265.5,0.0,265.5
64924,29503,85,1,302.51,0.0,302.51
64925,29504,257,1,634.07,0.0,634.07
64926,29504,195,1,152.06,0.0,152.06
64927,29504,489,2,271.04,54.21,487.87
64928,29505,91,1,839.33,41.97,797.36
64929,29505,423,1,323.68,0.0,323.68
64930,29505,61,1,706.83,0.0,706.83
64931,29506,316,1,1719.47,0.0,1719.47
64932,29506,315,1,37.13,0.0,37.13
64933,29506,209,1,162.15,0.0,162.15
64934,29506,24,1,184.36,0.0,184.36
64935,29506,89,1,562.53,56.25,506.28
64936,29507,465,1,104.67,0.0,104.67
64937,29507,36,3,477.42,143.23,1289.03
64938,29507,361,2,542.3,0.0,1084.6
64939,29508,297,1,505.22,0.0,505.22
64940,29509,417,1,514.43,0.0,514.43
64941,29509,489,1,271.04,0.0,271.04
64942,29509,203,2,92.8,0.0,185.6
64943,29510,489,1,271.04,27.1,243.94
64944,29510,358,1,447.15,22.36,424.79
64945,29510,115,1,545.08,0.0,545.08
64946,29511,280,1,544.54,0.0,544.54
64947,29511,317,1,615.4,0.0,615.4
64948,29512,136,1,1747.63,87.38,1660.25
64949,29513,315,4,37.13,14.85,133.67
64950,29513,316,2,1719.47,171.95,3266.99
64951,29513,480,1,553.88,0.0,553.88
64952,29513,157,1,1490.54,0.0,1490.54
64953,29513,179,1,921.74,0.0,921.74
64954,29514,182,1,116.56,5.83,110.73
64955,29514,444,2,674.49,0.0,1348.98
64956,29515,383,1,306.03,0.0,306.03
64957,29515,359,3,1087.37,0.0,3262.11
64958,29515,418,1,564.71,56.47,508.24
64959,29516,417,2,514.43,102.89,925.97
64960,29516,338,3,331.46,49.72,944.66
64961,29517,238,1,251.63,0.0,251.63
64962,29517,435,2,197.91,0.0,395.82
64963,29517,77,2,359.08,0.0,718.16
64964,29517,387,1,308.65,0.0,308.65
64965,29518,86,2,161.9,0.0,323.8
64966,29518,225,1,506.32,0.0,506.32
64967,29519,22,1,172.31,0.0,172.31
64968,29520,178,1,253.12,12.66,240.46
64969,29520,223,1,220.63,0.0,220.63
64970,29521,89,1,562.53,0.0,562.53
64971,29522,437,1,1380.87,69.04,1311.83
64972,29522,326,1,1832.35,0.0,1832.35
64973,29523,122,2,65.57,0.0,131.14
64974,29523,191,1,445.19,0.0,445.19
64975,29523,22,1,172.31,0.0,172.31
64976,29524,8,2,47.63,0.0,95.26
64977,29524,267,1,609.89,60.99,548.9
64978,29525,478,1,522.34,52.23,470.11
64979,29526,484,1,69.16,0.0,69.16
64980,29526,360,1,74.44,0.0,74.44
64981,29526,376,2,453.69,0.0,907.38
64982,29527,231,1,1464.57,73.23,1391.34
64983,29527,54,2,260.44,0.0,520.88
64984,29527,463,1,699.16,0.0,699.16
64985,29527,472,1,168.53,0.0,168.53
64986,29527,357,1,588.86,0.0,588.86
64987,29528,308,1,1192.22,0.0,1192.22
64988,29528,316,1,1719.47,257.92,1461.55
64989,29529,281,3,203.5,91.58,518.92
64990,29530,182,1,116.56,0.0,116.56
64991,29530,477,1,62.33,0.0,62.33
64992,29531,24,1,184.36,0.0,184.36
64993,29531,364,1,1028.56,0.0,1028.56
64994,29531,182,1,116.56,0.0,116.56
64995,29531,354,1,1184.44,0.0,1184.44
64996,29531,430,1,208.64,10.43,198.21
64997,29532,403,1,53.13,0.0,53.13
64998,29533,98,1,230.17,0.0,230.17
64999,29533,76,4,316.92,0.0,1267.68
65000,29533,130,1,192.21,0.0,192.21
65001,29533,83,1,392.77,0.0,392.77
65002,29534,113,1,199.75,0.0,199.75
65003,29534,328,1,166.24,0.0,166.24
65004,29534,115,2,545.08,0.0,1090.16
65005,29535,201,1,1113.84,0.0,1113.84
65006,29535,495,1,1287.58,0.0,1287.58
65007,29535,392,3,719.62,0.0,2158.86
65008,29535,23,4,218.25,43.65,829.35
65009,29536,204,1,974.33,146.15,828.18
65010,29537,219,2,57.92,5.79,110.05
65011,29537,221,1,112.29,0.0,112.29
65012,29538,53,2,53.69,0.0,107.38
65013,29538,445,3,252.8,113.76,644.64
65014,29538,128,1,51.46,0.0,51.46
65015,29539,67,1,591.6,29.58,562.02
65016,29539,306,1,99.19,14.88,84.31
65017,29540,286,1,44.99,0.0,44.99
65018,29541,219,2,57.92,0.0,115.84
65019,29542,488,2,858.44,171.69,1545.19
65020,29543,75,2,572.82,0.0,1145.64
65021,29544,500,4,47.16,0.0,188.64
65022,29544,467,2,340.69,34.07,647.31
65023,29544,65,2,283.16,0.0,566.32
65024,29545,457,1,1547.59,0.0,1547.59
65025,29546,127,2,1365.53,0.0,2731.06
65026,29546,42,1,225.27,0.0,225.27
65027,29546,500,1,47.16,0.0,47.16
65028,29546,44,1,175.03,0.0,175.03
65029,29547,116,1,1256.01,125.6,1130.41
65030,29547,46,1,265.5,0.0,265.5
65031,29548,293,1,381.87,38.19,343.68
65032,29548,497,2,1754.85,0.0,3509.7
65033,29549,14,1,314.48,0.0,314.48
65034,29549,414,4,379.72,0.0,1518.88
65035,29549,67,1,591.6,0.0,591.6
65036,29550,32,3,493.46,148.04,1332.34
65037,29550,360,1,74.44,0.0,74.44
65038,29550,114,2,381.15,0.0,762.3
65039,29551,287,1,274.76,27.48,247.28
65040,29551,54,2,260.44,0.0,520.88
65041,29551,24,2,184.36,0.0,368.72
65042,29552,18,1,216.42,10.82,205.6
65043,29552,310,2,649.12,0.0,1298.24
65044,29552,349,1,957.08,0.0,957.08
65045,29553,499,1,374.96,0.0,374.96
65046,29553,435,3,197.91,59.37,534.36
65047,29554,401,1,402.27,0.0,402.27
65048,29554,423,1,323.68,16.18,307.5
65049,29554,102,1,82.07,0.0,82.07
65050,29555,321,1,246.85,0.0,246.85
65051,29555,281,1,203.5,0.0,203.5
65052,29555,313,4,548.86,0.0,2195.44
65053,29556,472,1,168.53,8.43,160.1
65054,29556,432,2,261.85,0.0,523.7
65055,29557,233,1,62.54,0.0,62.54
65056,29557,317,2,615.4,0.0,1230.8
65057,29557,28,2,84.91,16.98,152.84
65058,29557,447,1,492.31,49.23,443.08
65059,29557,19,1,335.58,0.0,335.58
65060,29558,414,1,379.72,18.99,360.73
65061,29559,461,2,93.37,0.0,186.74
65062,29560,214,1,431.53,0.0,431.53
65063,29561,265,1,453.67,0.0,453.67
65064,29562,137,1,138.5,0.0,138.5
65065,29562,246,1,202.22,0.0,202.22
65066,29563,3,1,366.35,36.64,329.71
65067,29563,97,2,168.9,0.0,337.8
65068,29563,392,1,719.62,0.0,719.62
65069,29564,426,3,1142.36,0.0,3427.08
65070,29564,382,1,19.1,0.0,19.1
65071,29565,360,1,74.44,3.72,70.72
65072,29565,182,1,116.56,0.0,116.56
65073,29566,165,1,440.32,0.0,440.32
65074,29566,62,1,75.78,0.0,75.78
65075,29566,87,1,615.05,0.0,615.05
65076,29567,45,1,711.16,0.0,711.16
65077,29568,280,2,544.54,0.0,1089.08
65078,29569,305,1,481.22,0.0,481.22
65079,29569,436,2,79.93,7.99,151.87
65080,29569,291,1,1834.91,0.0,1834.91
65081,29569,443,2,481.51,0.0,963.02
65082,29570,199,1,225.97,0.0,225.97
65083,29570,436,4,79.93,0.0,319.72
65084,29570,290,3,862.66,0.0,2587.98
65085,29570,155,1,207.08,0.0,207.08
65086,29570,164,1,345.24,0.0,345.24
65087,29571,372,2,425.11,0.0,850.22
65088,29571,403,1,53.13,0.0,53.13
65089,29571,333,2,1760.85,0.0,3521.7
65090,29572,23,1,218.25,0.0,218.25
65091,29572,207,1,189.17,0.0,189.17
65092,29573,453,1,47.17,2.36,44.81
65093,29573,492,1,440.69,0.0,440.69
65094,29573,483,1,207.38,0.0,207.38
65095,29574,360,1,74.44,0.0,74.44
65096,29574,185,3,209.31,0.0,627.93
65097,29575,383,3,306.03,0.0,918.09
65098,29575,478,1,522.34,26.12,496.22
65099,29576,384,1,61.77,0.0,61.77
65100,29576,499,1,374.96,37.5,337.46
65101,29577,190,2,487.21,0.0,974.42
65102,29577,53,1,53.69,0.0,53.69
65103,29577,123,1,91.11,9.11,82.0
65104,29578,41,1,413.43,0.0,413.43
65105,29578,185,1,209.31,31.4,177.91
65106,29579,52,1,126.48,12.65,113.83
65107,29579,467,1,340.69,0.0,340.69
65108,29580,33,2,878.41,175.68,1581.14
65109,29580,361,1,542.3,0.0,542.3
65110,29581,157,1,1490.54,223.58,1266.96
65111,29581,354,2,1184.44,0.0,2368.88
65112,29581,413,1,298.14,0.0,298.14
65113,29582,41,1,413.43,0.0,413.43
65114,29582,225,1,506.32,50.63,455.69
65115,29582,281,1,203.5,20.35,183.15
65116,29582,254,1,480.24,0.0,480.24
65117,29582,250,2,422.96,126.89,719.03
65118,29583,22,1,172.31,0.0,172.31
65119,29584,298,1,1913.81,0.0,1913.81
65120,29584,352,2,67.19,13.44,120.94
65121,29584,275,2,1081.83,108.18,2055.48
65122,29585,182,4,116.56,0.0,466.24
65123,29586,15,1,522.57,26.13,496.44
65124,29586,168,2,444.55,0.0,889.1
65125,29586,333,1,1760.85,0.0,1760.85
65126,29587,271,4,194.2,0.0,776.8
65127,29587,226,1,97.15,0.0,97.15
65128,29588,173,1,504.51,0.0,504.51
65129,29588,264,2,727.96,0.0,1455.92
65130,29588,280,1,544.54,27.23,517.31
65131,29588,238,1,251.63,25.16,226.47
65132,29588,391,1,777.17,116.58,660.59
65133,29589,395,1,369.71,36.97,332.74
65134,29590,215,3,446.74,0.0,1340.22
65135,29591,97,2,168.9,0.0,337.8
65136,29592,286,3,44.99,6.75,128.22
65137,29593,378,1,227.81,0.0,227.81
65138,29593,291,1,1834.91,0.0,1834.91
65139,29593,130,1,192.21,19.22,172.99
65140,29593,84,3,657.48,0.0,1972.44
65141,29593,352,1,67.19,0.0,67.19
65142,29594,148,1,860.35,0.0,860.35
65143,29595,358,1,447.15,0.0,447.15
65144,29595,463,1,699.16,0.0,699.16
65145,29596,232,2,130.32,0.0,260.64
65146,29596,79,1,269.07,0.0,269.07
65147,29597,156,1,806.18,0.0,806.18
65148,29597,19,1,335.58,0.0,335.58
65149,29597,271,3,194.2,0.0,582.6
65150,29597,117,1,505.13,0.0,505.13
65151,29598,362,1,33.21,0.0,33.21
65152,29598,486,1,234.88,23.49,211.39
65153,29598,485,1,812.13,0.0,812.13
65154,29599,319,1,335.01,0.0,335.01
65155,29599,441,1,416.67,0.0,416.67
65156,29600,391,1,777.17,0.0,777.17
65157,29601,23,3,218.25,32.74,622.01
65158,29601,1,1,282.39,0.0,282.39
65159,29601,125,3,100.74,0.0,302.22
65160,29602,363,1,23.5,0.0,23.5
65161,29602,103,1,830.74,0.0,830.74
65162,29602,32,1,493.46,0.0,493.46
65163,29603,126,1,292.06,29.21,262.85
65164,29603,340,3,606.04,0.0,1818.12
65165,29604,112,1,580.03,0.0,580.03
65166,29604,160,3,377.13,0.0,1131.39
65167,29604,233,1,62.54,0.0,62.54
65168,29605,115,1,545.08,0.0,545.08
65169,29605,294,2,473.49,0.0,946.98
65170,29606,422,1,206.67,0.0,206.67
65171,29607,112,1,580.03,0.0,580.03
65172,29608,114,2,381.15,0.0,762.3
65173,29609,375,1,26.0,2.6,23.4
65174,29610,495,1,1287.58,0.0,1287.58
65175,29610,90,3,1210.79,0.0,3632.37
65176,29610,371,2,426.79,0.0,853.58
65177,29611,259,1,559.91,0.0,559.91
65178,29612,304,1,245.12,0.0,245.12
65179,29612,44,1,175.03,0.0,175.03
65180,29613,131,2,52.19,5.22,99.16
65181,29614,47,1,243.79,12.19,231.6
65182,29615,319,1,335.01,16.75,318.26
65183,29615,137,1,138.5,0.0,138.5
65184,29616,125,1,100.74,5.04,95.7
65185,29616,335,1,43.83,0.0,43.83
65186,29616,441,1,416.67,62.5,354.17
65187,29616,328,3,166.24,24.94,473.78
65188,29617,279,2,529.9,0.0,1059.8
65189,29618,20,2,306.9,0.0,613.8
65190,29618,132,1,1037.63,0.0,1037.63
65191,29618,204,1,974.33,146.15,828.18
65192,29619,286,4,44.99,0.0,179.96
65193,29619,291,1,1834.91,0.0,1834.91
65194,29620,119,3,910.77,0.0,2732.31
65195,29621,477,3,62.33,0.0,186.99
65196,29621,182,1,116.56,0.0,116.56
65197,29621,137,1,138.5,0.0,138.5
65198,29622,292,1,251.54,0.0,251.54
65199,29622,207,2,189.17,37.83,340.51
65200,29623,458,1,285.7,0.0,285.7
65201,29623,18,2,216.42,0.0,432.84
65202,29624,421,1,913.65,0.0,913.65
65203,29625,287,1,274.76,41.21,233.55
65204,29625,337,1,443.22,0.0,443.22
65205,29625,488,2,858.44,0.0,1716.88
65206,29625,320,1,232.41,0.0,232.41
65207,29626,279,1,529.9,0.0,529.9
65208,29627,157,2,1490.54,298.11,2682.97
65209,29628,458,1,285.7,0.0,285.7
65210,29628,477,1,62.33,6.23,56.1
65211,29628,409,1,306.05,0.0,306.05
65212,29629,61,2,706.83,0.0,1413.66
65213,29630,68,1,381.19,0.0,381.19
65214,29631,185,3,209.31,0.0,627.93
65215,29632,433,1,420.63,0.0,420.63
65216,29632,429,4,370.95,0.0,1483.8
65217,29633,194,2,128.74,0.0,257.48
65218,29633,109,1,228.13,11.41,216.72
65219,29633,104,1,538.44,53.84,484.6
65220,29634,438,2,28.2,2.82,53.58
65221,29634,328,1,166.24,0.0,166.24
65222,29635,226,1,97.15,9.72,87.43
65223,29636,479,1,964.6,0.0,964.6
65224,29636,350,1,321.01,0.0,321.01
65225,29637,68,1,381.19,38.12,343.07
65226,29638,98,1,230.17,23.02,207.15
65227,29639,98,3,230.17,0.0,690.51
65228,29639,335,1,43.83,0.0,43.83
65229,29640,259,2,559.91,0.0,1119.82
65230,29640,35,1,121.58,0.0,121.58
65231,29640,323,1,386.9,38.69,348.21
65232,29640,390,1,353.78,0.0,353.78
65233,29641,147,1,278.34,0.0,278.34
65234,29642,227,1,910.83,0.0,910.83
65235,29642,221,1,112.29,0.0,112.29
65236,29642,417,1,514.43,0.0,514.43
65237,29642,402,2,232.64,0.0,465.28
65238,29642,4,1,577.84,0.0,577.84
65239,29643,66,1,475.17,0.0,475.17
65240,29643,90,1,1210.79,60.54,1150.25
65241,29644,436,1,79.93,0.0,79.93
65242,29644,364,1,1028.56,0.0,1028.56
65243,29644,308,1,1192.22,119.22,1073.0
65244,29645,239,1,745.29,0.0,745.29
65245,29645,201,1,1113.84,0.0,1113.84
65246,29646,358,2,447.15,44.72,849.58
65247,29646,23,2,218.25,0.0,436.5
65248,29646,79,1,269.07,40.36,228.71
65249,29647,29,1,324.62,0.0,324.62
65250,29647,112,3,580.03,0.0,1740.09
65251,29648,360,1,74.44,0.0,74.44
65252,29648,44,1,175.03,0.0,175.03
65253,29649,382,2,19.1,3.82,34.38
65254,29650,92,1,418.4,41.84,376.56
65255,29650,334,1,373.05,0.0,373.05
65256,29650,315,2,37.13,3.71,70.55
65257,29651,19,1,335.58,0.0,335.58
65258,29651,451,1,64.39,0.0,64.39
65259,29651,149,1,406.41,40.64,365.77
65260,29651,103,2,830.74,0.0,1661.48
65261,29652,361,1,542.3,0.0,542.3
65262,29652,433,1,420.63,0.0,420.63
65263,29653,261,2,121.02,0.0,242.04
65264,29653,298,2,1913.81,0.0,3827.62
65265,29654,296,1,371.76,0.0,371.76
65266,29655,440,1,81.49,0.0,81.49
65267,29656,191,2,445.19,0.0,890.38
65268,29657,460,1,218.49,0.0,218.49
65269,29658,383,1,306.03,0.0,306.03
65270,29658,390,1,353.78,0.0,353.78
65271,29659,285,1,690.76,34.54,656.22
65272,29660,210,2,103.27,20.65,185.89
65273,29661,263,1,549.19,27.46,521.73
65274,29661,356,3,634.44,0.0,1903.32
65275,29661,147,2,278.34,27.83,528.85
