id_pedido,id_cliente,data_pedido,canal_venda,status_pedido,valor_frete,desconto_pedido,valor_total
19213,3832,2025-10-06 17:22:58,Site,Concluido,24.69,0.0,1428.6
19214,3256,2025-01-16 10:20:16,Site,Concluido,23.2,20.0,1647.32
19215,1059,2025-05-16 09:17:32,Site,Concluido,2.59,0.0,1191.11
19216,1958,2025-07-02 15:25:12,Marketplace,Em processamento,34.53,0.0,5865.45
19217,4945,2024-10-11 14:55:34,Site,Concluido,21.36,20.0,1249.43
19218,3148,2024-10-03 21:56:05,App,Concluido,26.23,15.0,3206.0
19219,2520,2024-05-03 15:50:19,App,Concluido,17.82,15.0,528.82
19220,3654,2025-07-29 01:54:59,App,Concluido,25.78,0.0,1202.74
19221,2571,2025-02-23 07:09:40,Marketplace,Em processamento,23.63,0.0,2750.77
19222,2928,2025-12-20 19:15:50,Site,Concluido,17.71,5.0,1490.04
19223,3888,2025-03-18 19:55:04,Site,Concluido,5.06,5.0,1754.91
19224,888,2024-07-28 05:02:29,Marketplace,Concluido,17.89,0.0,1149.09
19225,745,2024-01-22 10:07:07,Marketplace,Concluido,2.3,15.0,1977.34
19226,3515,2024-11-24 21:22:11,App,Concluido,15.22,0.0,518.42
19227,2931,2024-11-16 16:27:07,App,Concluido,4.73,0.0,1532.05
19228,2680,2025-01-17 16:03:31,Site,Concluido,0.0,10.0,83.34
19229,176,2025-03-02 03:32:25,App,Concluido,8.43,30.0,2073.03
19230,566,2024-08-17 03:48:46,App,Concluido,21.57,30.0,262.61
19231,3218,2025-05-31 17:32:02,Site,Concluido,0.0,0.0,830.74
19232,4358,2025-06-21 00:40:33,App,Concluido,26.69,5.0,249.03
19233,4627,2024-04-25 12:41:39,Site,Concluido,22.2,0.0,750.58
19234,1395,2025-01-09 16:22:38,Marketplace,Concluido,6.41,0.0,2299.47
19235,1221,2025-01-21 03:51:01,Marketplace,Cancelado,0.0,0.0,5693.02
19236,948,2024-01-13 06:55:35,App,Concluido,29.11,5.0,483.66
19237,585,2025-01-31 12:33:35,App,Concluido,4.84,20.0,1176.78
19238,2863,2025-08-17 20:15:27,Site,Cancelado,22.9,0.0,1635.26
19239,1621,2025-07-11 04:51:24,Site,Concluido,11.44,0.0,41.04
19240,3356,2025-04-10 01:54:58,Site,Concluido,0.0,10.0,1043.67
19241,2350,2024-04-13 19:47:27,App,Concluido,11.97,25.0,432.75
19242,3192,2025-01-26 09:32:16,Marketplace,Concluido,8.8,0.0,1061.84
19243,3208,2024-04-06 02:04:17,Site,Concluido,7.57,30.0,3551.58
19244,2577,2024-03-17 19:08:34,Marketplace,Cancelado,0.0,0.0,3143.29
19245,532,2024-11-15 09:17:50,App,Concluido,34.17,25.0,3812.19
19246,1232,2024-10-31 00:41:49,Site,Concluido,1.03,0.0,922.27
19247,1994,2024-08-24 11:40:30,App,Concluido,19.13,10.0,1122.26
19248,1698,2024-03-06 17:30:41,Marketplace,Concluido,27.42,0.0,3174.72
19249,3371,2024-05-17 12:22:36,Site,Concluido,1.5,0.0,2607.89
19250,1546,2025-06-05 08:43:31,Marketplace,Concluido,20.46,10.0,338.52
19251,3166,2025-03-09 07:14:36,App,Concluido,5.68,0.0,2077.62
19252,1438,2024-06-05 08:24:19,Site,Concluido,20.17,0.0,185.92
19253,371,2025-04-09 02:36:26,Site,Concluido,25.14,5.0,3774.61
19254,4505,2025-02-21 16:33:45,App,Concluido,0.0,10.0,2579.37
19255,617,2024-10-25 21:51:29,Site,Concluido,28.31,30.0,4558.85
19256,4167,2025-06-21 23:20:28,Site,Concluido,4.06,30.0,227.18
19257,4015,2024-10-17 17:20:16,App,Concluido,10.65,25.0,1034.74
19258,4180,2025-03-24 22:13:22,Site,Concluido,34.26,10.0,66.07
19259,2257,2024-04-17 21:30:05,App,Cancelado,29.99,15.0,1071.97
19260,4355,2025-11-24 00:18:11,Site,Concluido,25.38,10.0,1459.16
19261,3311,2025-09-23 19:13:34,App,Concluido,19.46,0.0,430.43
19262,932,2024-12-14 12:27:38,Site,Concluido,9.52,0.0,1333.02
19263,2330,2024-05-15 21:54:06,Marketplace,Concluido,27.1,5.0,794.55
19264,394,2025-03-29 07:24:37,Site,Concluido,3.08,0.0,1239.13
19265,2466,2024-08-28 03:04:36,Site,Concluido,24.71,0.0,566.79
19266,3278,2025-10-18 03:09:49,App,Concluido,0.0,20.0,2347.86
19267,1930,2024-08-26 04:54:23,App,Concluido,0.0,5.0,2787.06
19268,626,2024-04-13 06:41:05,Site,Em processamento,30.08,0.0,353.76
19269,4658,2025-01-25 13:46:43,App,Concluido,4.43,30.0,110.63
19270,2880,2025-03-04 04:42:19,Site,Concluido,6.01,0.0,233.82
19271,3167,2025-01-03 10:37:51,Site,Concluido,3.75,0.0,1944.08
19272,3423,2024-08-11 05:09:57,Site,Concluido,0.0,0.0,269.96
19273,2110,2025-05-13 18:36:43,App,Concluido,0.0,25.0,1531.45
19274,1166,2024-12-05 13:58:11,Marketplace,Concluido,18.9,0.0,494.59
19275,2782,2025-10-07 03:08:10,App,Concluido,11.85,0.0,3032.3
19276,1892,2025-07-20 02:56:26,App,Cancelado,34.45,0.0,1125.0
19277,3183,2024-08-04 17:18:53,Marketplace,Concluido,20.76,0.0,1002.8
19278,1640,2024-05-22 01:12:46,Marketplace,Concluido,6.29,0.0,3814.24
19279,782,2024-11-08 03:57:26,Site,Concluido,21.43,10.0,243.84
19280,4693,2024-02-20 00:02:45,Site,Concluido,34.05,0.0,165.88
19281,2057,2025-07-24 20:27:33,App,Concluido,0.0,5.0,3534.64
19282,2324,2025-01-21 10:06:54,App,Concluido,0.0,0.0,4559.31
19283,2275,2024-01-24 05:12:25,Site,Concluido,0.0,0.0,415.26
19284,2234,2024-02-01 02:49:33,Marketplace,Concluido,1.26,0.0,149.08
19285,2639,2024-07-14 13:46:53,App,Cancelado,30.87,0.0,834.94
19286,3288,2024-10-25 02:59:29,Site,Concluido,0.0,0.0,535.12
19287,2481,2025-06-03 10:50:34,Site,Concluido,0.0,0.0,1652.02
19288,2617,2025-08-29 14:41:32,Marketplace,Concluido,2.89,0.0,449.63
19289,356,2024-05-28 15:31:18,Site,Concluido,23.01,15.0,406.68
19290,4488,2025-12-09 19:27:52,Marketplace,Concluido,19.16,0.0,2624.07
19291,4675,2024-05-18 08:35:49,Marketplace,Concluido,26.06,0.0,1173.33
19292,3347,2025-09-08 15:39:03,Site,Concluido,26.03,0.0,1472.69
19293,3523,2025-11-30 17:57:57,Site,Concluido,11.64,0.0,499.22
19294,2468,2025-06-25 13:26:29,Site,Concluido,32.74,0.0,2094.07
19295,164,2024-08-04 12:03:31,Site,Concluido,28.62,20.0,903.05
19296,3635,2025-05-09 22:02:29,App,Concluido,25.47,0.0,1534.08
19297,4734,2025-06-19 21:07:53,Site,Concluido,12.01,0.0,5426.68
19298,3664,2025-09-14 14:17:07,Marketplace,Concluido,3.74,5.0,2396.41
19299,3255,2025-06-03 19:47:21,App,Em processamento,21.08,15.0,2623.62
19300,3382,2025-09-28 14:30:45,Marketplace,Concluido,18.8,0.0,351.59
19301,2065,2025-03-02 22:18:08,Marketplace,Concluido,0.47,0.0,289.48
19302,4266,2025-01-30 04:48:45,Marketplace,Concluido,0.0,0.0,2413.58
19303,3985,2025-11-17 20:15:45,Site,Concluido,26.83,5.0,852.76
19304,3888,2025-05-14 20:45:28,App,Concluido,13.49,0.0,697.23
19305,340,2025-11-23 09:08:57,Marketplace,Concluido,7.09,5.0,1031.04
19306,4822,2024-12-28 15:07:30,App,Concluido,5.83,5.0,533.44
19307,3782,2025-10-31 05:59:31,Site,Concluido,0.0,10.0,820.74
19308,3591,2025-01-27 14:14:44,Marketplace,Concluido,0.0,0.0,1691.0
19309,1934,2025-11-02 19:11:08,Site,Concluido,11.37,10.0,1704.91
19310,1646,2024-08-31 09:47:21,Marketplace,Concluido,16.88,20.0,1103.7
19311,4229,2024-10-27 23:19:40,Site,Concluido,15.45,0.0,1187.15
19312,2688,2025-02-18 10:06:45,App,Concluido,0.0,0.0,367.09
19313,4919,2025-08-31 16:44:59,App,Concluido,0.0,0.0,53.69
19314,2127,2025-04-11 07:27:19,App,Concluido,0.0,0.0,1202.42
19315,4442,2025-03-08 01:13:06,App,Concluido,13.25,25.0,1944.14
19316,4705,2025-10-01 21:14:58,App,Concluido,29.18,0.0,1548.95
19317,639,2024-03-20 06:13:28,App,Concluido,23.42,0.0,205.75
19318,1225,2024-12-29 06:13:32,App,Concluido,34.43,0.0,862.61
19319,3706,2025-04-11 22:07:17,Site,Concluido,11.57,20.0,1887.68
19320,3911,2025-08-05 21:31:15,Site,Concluido,25.75,10.0,45.35
19321,4246,2024-08-13 08:48:52,App,Concluido,22.81,0.0,777.94
19322,1550,2025-12-25 16:29:15,Site,Concluido,23.56,0.0,425.59
19323,4146,2024-01-23 08:56:08,Marketplace,Concluido,23.88,0.0,4021.14
19324,1506,2025-12-11 12:39:34,Marketplace,Concluido,8.61,0.0,65.38
19325,4431,2025-07-06 00:46:21,App,Concluido,8.24,0.0,1488.62
19326,1376,2024-08-10 12:30:22,App,Concluido,15.21,0.0,454.22
19327,668,2025-07-12 10:09:56,Site,Concluido,9.96,0.0,2263.24
19328,2375,2024-01-21 10:36:38,Site,Concluido,5.65,0.0,534.64
19329,4091,2025-05-01 17:50:02,App,Cancelado,32.94,5.0,946.27
19330,1016,2025-01-13 21:00:40,Marketplace,Concluido,13.23,0.0,918.25
19331,336,2025-06-16 07:35:57,Site,Concluido,5.05,5.0,564.83
19332,4762,2024-08-19 13:21:18,App,Concluido,6.8,0.0,1133.59
19333,81,2024-07-07 23:51:40,Marketplace,Concluido,17.99,20.0,1335.2
19334,2135,2025-12-30 07:36:02,Marketplace,Concluido,9.89,0.0,1120.2
19335,1800,2024-08-14 10:26:42,App,Concluido,29.25,0.0,300.29
19336,258,2025-03-05 17:46:59,Site,Concluido,13.77,5.0,2079.02
19337,185,2025-05-08 09:12:10,Site,Cancelado,25.83,0.0,805.79
19338,123,2024-08-14 20:02:01,App,Concluido,11.02,30.0,2133.78
19339,4701,2024-12-12 00:43:02,Site,Concluido,0.25,0.0,358.89
19340,5000,2024-11-09 15:09:40,App,Concluido,18.83,15.0,686.23
19341,3515,2024-03-29 03:38:12,App,Concluido,6.76,0.0,489.22
19342,1395,2025-10-23 19:01:39,Site,Concluido,5.22,0.0,429.3
19343,2353,2025-02-02 19:05:27,Site,Concluido,3.07,20.0,1298.49
19344,3220,2025-04-07 13:07:30,App,Concluido,29.05,10.0,1188.24
19345,1309,2024-07-01 10:14:03,Site,Concluido,20.17,0.0,502.63
19346,3945,2025-11-06 03:16:33,App,Concluido,23.69,0.0,917.43
19347,1942,2024-08-10 07:03:31,App,Concluido,20.2,0.0,2356.74
19348,491,2024-01-10 09:49:48,App,Em processamento,0.0,0.0,1345.02
19349,1055,2024-11-21 11:40:55,Site,Concluido,26.36,0.0,904.77
19350,702,2024-05-15 00:02:53,Marketplace,Concluido,33.05,15.0,1876.69
19351,2935,2025-07-14 10:47:57,Marketplace,Cancelado,0.0,10.0,709.62
19352,4696,2025-08-14 18:04:31,Marketplace,Em processamento,22.17,0.0,2154.25
19353,1135,2025-12-22 01:27:47,Site,Concluido,0.0,30.0,6398.94
19354,80,2025-01-08 01:54:15,Marketplace,Concluido,25.08,0.0,1462.96
19355,836,2025-07-14 12:55:32,App,Em processamento,26.15,0.0,709.79
19356,652,2025-09-19 09:31:20,Marketplace,Em processamento,30.13,5.0,581.81
19357,417,2025-02-26 14:41:37,Marketplace,Concluido,20.17,10.0,116.43
19358,3681,2024-12-07 07:17:26,Marketplace,Concluido,8.86,0.0,973.72
19359,3867,2024-03-09 08:54:09,App,Concluido,8.02,0.0,3409.75
19360,746,2025-06-19 03:15:00,Site,Concluido,30.57,0.0,770.08
19361,2003,2024-08-31 23:50:45,Marketplace,Concluido,0.0,0.0,3395.28
19362,240,2024-12-17 22:06:00,Site,Concluido,13.27,0.0,1380.66
19363,2894,2024-04-20 19:20:42,Marketplace,Cancelado,8.77,30.0,2351.3
19364,1945,2025-06-08 06:52:59,Marketplace,Concluido,0.0,30.0,4011.36
19365,856,2024-08-18 08:34:15,Marketplace,Concluido,0.53,20.0,2880.52
19366,3516,2024-07-11 21:20:31,Site,Concluido,3.59,0.0,2971.53
19367,2647,2024-04-05 22:54:54,App,Cancelado,34.98,10.0,3189.86
19368,3195,2025-07-03 06:46:14,Site,Concluido,1.38,0.0,1236.74
19369,4516,2025-05-05 11:12:58,Marketplace,Concluido,30.24,15.0,557.54
19370,4805,2024-07-10 10:34:38,App,Concluido,16.89,5.0,1738.38
19371,2599,2024-09-01 15:53:52,App,Concluido,29.83,14.04,43.87
19372,1354,2024-10-14 03:50:49,Marketplace,Concluido,14.75,5.0,49.03
19373,2036,2025-12-31 16:00:50,Site,Concluido,0.0,20.0,1943.28
19374,2881,2025-10-03 15:37:04,Site,Cancelado,23.16,0.0,665.18
19375,680,2025-02-23 02:40:25,Site,Concluido,31.66,20.0,2584.6
19376,487,2024-02-17 21:48:05,Site,Concluido,27.12,0.0,2448.7
19377,3621,2025-12-03 09:26:26,Site,Concluido,5.79,5.0,1527.62
19378,3651,2025-02-18 07:33:50,App,Concluido,26.65,5.0,4459.26
19379,4719,2024-06-20 15:59:09,App,Concluido,30.73,0.0,822.09
19380,1439,2024-07-19 08:27:40,Marketplace,Concluido,8.64,0.0,4162.06
19381,4315,2024-03-17 13:56:14,Site,Concluido,6.85,30.0,293.26
19382,1485,2024-04-01 09:46:09,Site,Em processamento,7.18,5.0,747.66
19383,691,2024-06-25 13:45:11,Marketplace,Concluido,19.07,0.0,962.49
19384,1013,2025-01-26 13:40:14,Site,Cancelado,2.7,0.0,2132.64
19385,4543,2024-09-27 04:48:16,Site,Concluido,34.83,0.0,753.48
19386,2348,2025-09-04 22:28:56,App,Concluido,32.65,0.0,1809.79
19387,3709,2024-08-11 04:40:43,Site,Concluido,0.0,5.0,70.78
19388,4471,2025-04-10 22:01:10,Site,Concluido,16.89,30.0,487.71
19389,1923,2025-09-02 04:31:28,App,Concluido,0.0,0.0,3382.84
19390,638,2024-07-02 16:23:59,Site,Concluido,29.38,15.0,1866.33
19391,3009,2024-12-22 02:10:28,Site,Concluido,0.0,10.0,2577.7
19392,2234,2024-10-22 01:56:04,App,Concluido,13.91,0.0,3008.24
19393,2126,2024-07-07 00:20:15,App,Concluido,25.53,0.0,599.52
19394,3458,2025-07-24 20:55:41,Marketplace,Concluido,27.28,15.0,443.81
19395,4290,2024-10-16 03:04:16,Site,Concluido,22.33,0.0,244.63
19396,3175,2025-06-03 13:16:54,App,Concluido,30.65,0.0,2444.9
19397,3689,2025-06-01 07:59:10,Site,Concluido,0.0,0.0,597.13
19398,1400,2025-12-17 10:49:02,Site,Concluido,0.0,10.0,1938.35
19399,2335,2025-04-18 05:49:15,Site,Concluido,27.76,10.0,3260.27
19400,1506,2024-12-28 10:34:16,App,Concluido,25.75,0.0,326.82
19401,250,2024-01-01 13:21:11,App,Concluido,0.0,20.0,691.45
19402,536,2024-11-20 22:23:02,Site,Concluido,30.57,10.0,351.76
19403,3533,2025-04-04 18:51:15,Site,Em processamento,23.62,0.0,255.22
19404,3550,2024-01-08 05:54:46,Site,Concluido,31.45,0.0,4738.92
19405,458,2024-02-12 10:20:30,Marketplace,Concluido,8.17,0.0,2851.4
19406,2739,2024-06-06 15:04:29,App,Concluido,2.58,0.0,117.55
19407,3370,2025-07-14 13:40:45,Marketplace,Concluido,34.16,0.0,426.61
19408,4136,2025-06-24 17:10:04,App,Concluido,21.05,0.0,639.97
19409,3697,2024-12-05 03:11:35,Marketplace,Concluido,20.44,0.0,153.98
19410,3412,2024-11-12 04:44:24,App,Concluido,29.63,0.0,1352.21
19411,4070,2024-03-04 10:25:44,Site,Concluido,0.0,0.0,491.68
19412,3388,2024-12-16 17:55:16,App,Concluido,12.97,0.0,1717.15
19413,3186,2024-02-16 16:20:36,App,Concluido,7.0,0.0,2309.01
19414,3239,2025-11-24 19:18:29,Site,Concluido,32.81,5.0,1905.8
19415,261,2025-03-20 02:47:25,Site,Concluido,0.0,0.0,45.25
19416,1248,2025-05-11 15:26:07,Site,Concluido,34.29,15.0,1782.46
19417,3334,2025-03-28 14:59:27,App,Concluido,19.35,0.0,2146.7
19418,3323,2025-09-25 13:38:31,App,Concluido,34.85,0.0,1993.31
19419,2574,2024-01-15 11:50:05,App,Concluido,9.16,25.0,2085.0
19420,126,2025-10-17 20:41:54,App,Cancelado,28.3,5.0,3575.89
19421,1230,2024-12-07 05:27:46,Site,Concluido,1.48,0.0,1106.02
19422,3212,2024-01-11 15:46:55,Site,Concluido,0.0,0.0,386.63
19423,3134,2025-05-11 22:38:50,Site,Concluido,0.0,0.0,2538.34
19424,1307,2025-02-13 04:37:56,App,Concluido,28.22,20.0,1389.18
19425,2102,2025-02-19 06:14:23,App,Cancelado,34.19,10.0,1134.2
19426,136,2024-06-16 03:55:38,App,Cancelado,34.21,0.0,451.49
19427,2378,2025-03-28 04:17:36,Marketplace,Concluido,13.23,10.0,1576.7
19428,1460,2025-11-21 15:27:00,Site,Concluido,11.75,0.0,523.04
19429,4232,2024-12-11 22:16:40,Site,Concluido,24.12,25.0,1115.41
19430,813,2024-06-21 01:41:40,Site,Concluido,19.31,30.0,699.19
19431,852,2024-05-03 06:07:02,App,Concluido,16.7,0.0,936.37
19432,1745,2025-04-26 21:10:01,Site,Concluido,19.4,5.0,165.96
19433,1939,2025-06-23 07:54:00,Marketplace,Concluido,14.83,15.0,51.29
19434,871,2025-12-15 22:29:11,Marketplace,Concluido,1.19,20.0,5344.71
19435,635,2025-07-26 18:53:34,App,Concluido,24.39,0.0,835.65
19436,669,2025-06-23 20:15:16,App,Cancelado,5.59,10.0,716.63
19437,1294,2025-04-02 18:03:23,Marketplace,Concluido,4.06,10.0,1759.58
19438,3089,2024-03-18 10:41:16,App,Concluido,0.81,0.0,1319.31
19439,269,2025-05-05 20:57:21,Site,Concluido,34.77,5.0,1988.42
19440,861,2024-09-14 10:30:44,Site,Concluido,14.04,15.0,277.91
19441,482,2024-12-23 01:35:05,Site,Cancelado,30.73,10.0,1061.64
19442,3291,2024-12-24 11:43:19,Marketplace,Cancelado,31.33,0.0,2188.45
19443,3391,2024-08-01 22:14:50,Site,Concluido,29.41,5.0,1360.49
19444,1262,2024-10-19 03:04:00,Site,Concluido,24.63,0.0,1644.21
19445,2333,2024-05-16 01:04:25,Site,Concluido,0.0,0.0,1099.07
19446,103,2025-04-13 01:50:27,App,Concluido,19.43,0.0,296.75
19447,3795,2024-11-27 03:10:08,App,Concluido,14.73,0.0,573.03
19448,4888,2025-06-10 07:28:20,Site,Concluido,31.24,0.0,568.12
19449,4335,2025-07-04 18:33:37,Marketplace,Concluido,3.24,25.0,138.2
19450,2693,2025-07-07 00:20:30,Marketplace,Concluido,20.18,0.0,1257.97
19451,3672,2024-11-02 21:33:31,Site,Concluido,23.53,0.0,2940.72
19452,882,2025-02-05 19:08:49,Marketplace,Concluido,13.78,15.0,208.12
19453,2236,2024-01-03 02:47:34,Marketplace,Concluido,1.39,0.0,3068.8
19454,4984,2025-10-19 00:36:51,App,Concluido,10.32,0.0,695.57
19455,3035,2025-01-06 10:38:37,Site,Concluido,23.52,5.0,667.64
19456,4890,2025-04-09 09:21:53,Site,Concluido,28.15,0.0,2413.74
19457,2578,2025-07-23 04:04:58,App,Concluido,0.0,11.57,11.57
19458,676,2025-12-11 22:10:39,App,Concluido,10.48,0.0,1444.97
19459,2440,2024-06-16 04:49:06,App,Em processamento,11.3,0.0,2003.94
19460,1682,2025-09-03 02:44:18,Site,Concluido,4.95,10.0,255.82
19461,1277,2024-01-09 08:40:17,Site,Concluido,27.15,20.0,208.57
19462,4768,2025-03-03 15:12:54,App,Concluido,31.37,0.0,458.16
19463,3248,2024-09-24 10:44:48,App,Em processamento,15.57,0.0,2613.98
19464,4935,2024-09-22 10:17:16,Marketplace,Concluido,8.85,5.0,256.07
19465,3649,2024-03-02 02:53:12,App,Concluido,0.0,0.0,1149.76
19466,1313,2024-08-23 22:54:28,App,Concluido,26.78,0.0,1025.68
19467,1074,2025-06-03 15:47:47,Site,Concluido,29.05,0.0,1108.38
19468,4100,2025-10-23 18:53:22,Marketplace,Concluido,23.42,0.0,333.58
19469,1655,2024-03-04 02:18:58,Site,Concluido,21.05,20.0,1572.16
19470,3748,2025-05-31 16:44:31,Marketplace,Em processamento,4.2,5.0,3444.64
19471,4089,2024-05-24 20:15:14,Marketplace,Concluido,20.61,0.0,4406.36
19472,1894,2024-04-08 14:46:56,Site,Concluido,32.99,0.0,951.53
19473,1286,2024-09-17 15:32:33,Marketplace,Concluido,27.37,0.0,3030.94
19474,535,2024-12-30 10:21:14,App,Concluido,14.15,15.0,1017.79
19475,3448,2024-05-08 16:35:41,App,Concluido,4.24,5.0,1833.19
19476,1380,2025-10-18 01:55:42,Marketplace,Concluido,9.86,20.0,880.96
19477,646,2024-11-02 10:34:14,App,Concluido,22.7,0.0,717.71
19478,24,2025-04-13 06:37:54,Site,Concluido,29.09,0.0,2592.1
19479,4653,2025-10-12 18:06:13,App,Concluido,12.88,5.0,772.02
19480,4452,2025-10-09 13:44:19,Site,Concluido,0.0,30.0,514.54
19481,4966,2024-05-04 00:42:49,Marketplace,Concluido,15.28,0.0,297.67
19482,4671,2025-10-31 04:49:56,Site,Concluido,23.35,0.0,512.23
19483,4125,2025-01-21 22:07:03,App,Concluido,1.7,10.0,869.62
19484,365,2024-11-30 15:52:01,Marketplace,Concluido,20.74,5.0,1858.77
19485,2656,2024-10-19 05:53:45,Marketplace,Concluido,0.0,0.0,1677.49
19486,409,2025-07-01 17:39:00,Site,Concluido,12.37,0.0,256.16
19487,1315,2024-10-06 14:00:49,Site,Concluido,0.0,0.0,1798.38
19488,219,2024-01-20 00:23:39,App,Cancelado,0.0,25.0,359.93
19489,4704,2025-02-02 04:58:21,Marketplace,Cancelado,3.28,0.0,212.04
19490,1540,2025-12-30 10:19:43,App,Cancelado,22.74,0.0,997.16
19491,3434,2024-02-10 21:35:52,Site,Concluido,29.1,15.0,665.15
19492,4954,2024-12-22 23:34:25,Site,Concluido,14.87,10.0,232.21
19493,1603,2024-10-14 23:30:24,App,Concluido,16.66,0.0,343.17
19494,2705,2024-03-26 15:56:35,Site,Concluido,8.49,0.0,557.9
19495,3649,2025-11-05 04:34:19,Site,Em processamento,6.45,0.0,2935.59
19496,1106,2024-07-14 19:40:54,App,Concluido,14.43,0.0,960.81
19497,3412,2025-08-05 10:15:42,Site,Concluido,4.26,10.0,2721.9
19498,2489,2025-10-16 05:28:33,Site,Concluido,0.0,0.0,1262.29
19499,617,2025-08-12 06:35:06,Site,Concluido,3.51,0.0,2283.39
19500,4322,2024-12-08 06:09:29,Site,Concluido,0.0,0.0,1909.17
19501,2419,2025-08-16 13:09:44,App,Concluido,14.48,5.0,495.15
19502,28,2025-07-07 08:44:59,App,Cancelado,24.29,20.0,1354.61
19503,3056,2024-10-20 07:24:00,Marketplace,Concluido,12.3,20.0,1894.09
19504,16,2025-08-05 19:10:56,Site,Concluido,16.65,0.0,3485.05
19505,3349,2025-05-05 10:54:22,Marketplace,Em processamento,23.89,10.0,633.9
19506,333,2025-04-21 14:41:43,App,Concluido,16.35,0.0,361.09
19507,4579,2025-04-29 12:31:00,App,Concluido,31.53,0.0,1039.39
19508,4662,2024-12-21 20:38:51,Site,Concluido,0.0,10.0,879.1
19509,2162,2025-10-21 07:04:59,Marketplace,Em processamento,16.9,0.0,1198.46
19510,2086,2025-12-01 01:29:28,Site,Concluido,11.92,30.0,199.7
19511,4550,2025-07-15 03:28:07,App,Concluido,2.01,10.0,1090.39
19512,3954,2025-07-18 19:11:49,Marketplace,Concluido,10.2,15.0,45.82
19513,2790,2024-07-31 11:36:19,Marketplace,Concluido,31.75,15.0,3555.89
19514,4262,2024-09-18 10:40:13,Site,Concluido,0.0,0.0,151.78
19515,2253,2024-09-06 21:15:49,Marketplace,Concluido,13.93,0.0,447.03
19516,4974,2025-02-05 00:06:41,App,Concluido,5.14,5.0,2785.55
19517,245,2024-09-08 23:05:08,Site,Concluido,20.23,0.0,567.1
19518,1895,2024-04-04 01:32:47,App,Concluido,31.28,10.0,1948.56
19519,1357,2025-02-22 00:29:34,Site,Concluido,12.89,20.0,1946.66
19520,943,2025-01-15 18:43:46,App,Concluido,2.62,5.0,1698.91
19521,3468,2025-10-13 04:40:02,App,Concluido,28.28,10.0,955.84
19522,3193,2025-10-25 02:50:37,App,Concluido,17.92,20.0,1049.63
19523,1746,2025-06-17 05:45:17,App,Concluido,0.0,5.0,3320.33
19524,4506,2024-01-21 07:23:06,Marketplace,Concluido,27.19,0.0,52.9
19525,2358,2025-04-30 02:45:43,Site,Concluido,0.0,15.0,703.65
19526,3880,2025-04-20 13:37:13,App,Concluido,8.56,25.0,2469.1
19527,3778,2024-12-18 14:56:50,Site,Concluido,0.0,0.0,689.48
19528,2116,2024-05-25 09:18:39,Site,Concluido,5.83,0.0,862.07
19529,2268,2024-04-12 18:22:08,Site,Concluido,5.88,5.0,315.36
19530,2268,2025-05-07 04:50:59,App,Concluido,5.46,0.0,1532.3
19531,1497,2024-08-08 14:51:24,Site,Concluido,0.0,0.0,43.51
19532,2797,2025-11-11 09:11:27,Site,Concluido,1.12,5.0,4192.79
19533,4482,2025-01-02 20:57:04,Site,Concluido,0.0,5.0,1677.06
19534,930,2025-06-06 00:48:32,Site,Concluido,0.22,0.0,947.48
19535,3325,2025-01-15 11:44:16,Marketplace,Concluido,30.57,0.0,946.4
19536,4501,2025-06-06 09:33:47,App,Concluido,7.04,20.0,443.57
19537,4588,2024-05-29 01:13:20,Site,Concluido,26.08,10.0,1250.78
19538,357,2024-12-06 08:29:31,Marketplace,Concluido,16.91,10.0,2505.33
19539,4311,2024-06-21 19:41:25,App,Em processamento,20.16,0.0,1923.48
19540,4065,2025-02-10 21:17:50,App,Concluido,14.8,0.0,415.47
19541,3842,2025-09-24 09:05:29,Marketplace,Concluido,22.99,25.0,1882.19
19542,3931,2025-05-21 12:49:51,App,Em processamento,15.96,10.0,707.39
19543,4848,2024-04-29 21:42:24,App,Concluido,20.99,0.0,447.78
19544,827,2025-07-05 08:36:14,Site,Concluido,28.88,5.0,1253.21
19545,666,2024-10-06 21:16:45,Site,Concluido,0.0,10.0,848.44
19546,2029,2024-07-09 23:22:50,App,Concluido,12.15,10.0,969.38
19547,3692,2024-02-01 04:09:45,Site,Em processamento,10.39,10.0,457.31
19548,2583,2025-12-06 13:54:38,Site,Concluido,25.35,0.0,1568.4
19549,554,2025-10-08 00:30:16,App,Concluido,2.04,0.0,778.98
19550,328,2025-08-21 18:28:08,Marketplace,Concluido,14.96,10.0,427.82
19551,1189,2025-02-22 14:18:40,Marketplace,Concluido,26.49,20.0,486.73
19552,150,2024-06-06 23:11:38,Site,Concluido,30.05,0.0,304.61
19553,4753,2025-08-16 04:17:59,Marketplace,Concluido,0.0,15.0,1145.6
19554,2854,2024-08-26 05:39:14,Site,Concluido,15.77,10.0,466.11
19555,1937,2024-07-08 19:19:18,App,Concluido,30.4,0.0,3149.04
19556,4389,2024-08-13 15:03:11,Site,Concluido,34.76,25.0,855.68
19557,2737,2025-06-08 04:55:28,App,Concluido,25.28,0.0,236.67
19558,957,2024-08-06 05:53:10,App,Em processamento,34.37,0.0,482.59
19559,3249,2024-12-12 20:45:30,Site,Concluido,15.43,15.0,1341.41
19560,416,2024-06-23 00:31:44,Site,Concluido,6.4,5.0,2175.82
