id_entrega,id_pedido,transportadora,data_envio,data_prevista,data_entrega,status_entrega,tentativas_entrega,custo_logistico
26937,29028,LogExpress,2024-04-26 18:22:45,2024-04-30 00:00:00,2024-05-02 13:00:00,Entregue,2,61.77
26938,29029,EntregaMax,2024-05-11 16:23:11,2024-05-19 00:00:00,2024-05-19 09:00:00,Entregue,1,24.52
26939,29030,TransBrasil,2024-02-05 15:50:57,2024-02-10 00:00:00,2024-02-08 08:00:00,Entregue,1,64.72
26940,29031,TransBrasil,2024-10-25 22:41:52,2024-11-01 00:00:00,2024-11-01 15:00:00,Entregue,1,17.32
26941,29032,TransBrasil,2024-11-27 01:02:10,2024-12-04 00:00:00,2024-12-04 12:00:00,Entregue,1,22.69
26942,29033,EntregaMax,2024-07-26 05:31:57,2024-07-29 00:00:00,2024-08-01 19:00:00,Entregue,1,55.78
26943,29034,LogExpress,2024-12-02 01:11:14,2024-12-05 00:00:00,2024-12-03 14:00:00,Entregue,1,62.04
26944,29035,EntregaMax,2025-02-25 02:23:02,2025-02-27 00:00:00,2025-02-27 12:00:00,Entregue,1,15.12
26945,29036,RapidGo,2025-11-11 15:05:39,2025-11-19 00:00:00,2025-11-18 13:00:00,Entregue,2,54.15
26946,29037,RapidGo,2025-12-17 15:50:39,2025-12-19 00:00:00,2025-12-18 14:00:00,Entregue,1,15.58
26947,29038,TransBrasil,2024-06-22 14:46:41,2024-06-28 00:00:00,2024-06-28 12:00:00,Entregue,1,53.71
26948,29039,LogExpress,2025-03-01 04:10:09,2025-03-09 00:00:00,2025-03-08 08:00:00,Entregue,1,44.89
26949,29040,RapidGo,2024-01-02 11:17:15,2024-01-04 00:00:00,2024-01-04 17:00:00,Entregue,1,49.03
26950,29041,EntregaMax,2024-01-18 04:35:34,2024-01-22 00:00:00,2024-01-22 17:00:00,Entregue,1,27.17
26951,29042,LogExpress,2025-06-01 14:05:27,2025-06-09 00:00:00,2025-06-09 12:00:00,Entregue,1,25.89
26952,29043,LogExpress,2025-11-16 15:35:22,2025-11-22 00:00:00,2025-11-26 17:00:00,Entregue,1,39.08
26953,29044,RapidGo,2024-10-09 23:00:52,2024-10-12 00:00:00,2024-10-12 14:00:00,Entregue,1,47.83
26954,29045,RapidGo,2025-05-02 02:21:37,2025-05-09 00:00:00,2025-05-11 13:00:00,Entregue,1,39.35
26955,29046,LogExpress,2025-06-15 10:18:23,2025-06-19 00:00:00,2025-06-20 18:00:00,Entregue,1,42.13
26956,29047,TransBrasil,2024-01-06 01:12:34,2024-01-14 00:00:00,2024-01-13 19:00:00,Entregue,1,44.19
26957,29048,RapidGo,2024-12-13 17:27:28,2024-12-18 00:00:00,2024-12-19 16:00:00,Entregue,1,51.81
26958,29050,LogExpress,2024-03-13 22:54:49,2024-03-19 00:00:00,2024-03-21 13:00:00,Entregue,1,59.19
26959,29051,LogExpress,2025-04-26 16:42:30,2025-05-01 00:00:00,2025-05-01 15:00:00,Entregue,1,59.35
26960,29052,LogExpress,2024-03-20 10:57:45,2024-03-22 00:00:00,2024-03-22 15:00:00,Entregue,1,34.24
26961,29053,LogExpress,2024-07-21 21:59:23,2024-07-23 00:00:00,2024-07-23 10:00:00,Entregue,1,20.49
26962,29054,LogExpress,2025-10-14 07:10:32,2025-10-16 00:00:00,2025-10-16 15:00:00,Entregue,1,48.78
26963,29055,TransBrasil,2024-08-30 22:31:30,2024-09-04 00:00:00,2024-09-04 13:00:00,Entregue,1,11.08
26964,29056,LogExpress,2025-08-16 17:51:43,2025-08-24 00:00:00,2025-08-24 10:00:00,Entregue,1,11.0
26965,29057,EntregaMax,2024-04-29 01:12:51,2024-05-02 00:00:00,2024-04-30 12:00:00,Entregue,1,33.31
26966,29058,LogExpress,2025-12-21 06:29:47,2025-12-28 00:00:00,2025-12-29 10:00:00,Entregue,2,21.09
26967,29059,TransBrasil,2025-12-18 04:42:13,2025-12-21 00:00:00,2025-12-21 17:00:00,Entregue,1,10.31
26968,29060,RapidGo,2025-12-21 15:49:04,2025-12-26 00:00:00,2025-12-27 10:00:00,Entregue,1,46.21
26969,29062,LogExpress,2024-07-20 20:45:45,2024-07-27 00:00:00,2024-07-25 10:00:00,Entregue,1,52.94
26970,29063,TransBrasil,2025-12-17 23:21:02,2025-12-25 00:00:00,2025-12-25 10:00:00,Entregue,1,45.85
26971,29064,TransBrasil,2025-03-14 11:22:37,2025-03-17 00:00:00,2025-03-16 13:00:00,Entregue,1,26.69
26972,29066,RapidGo,2025-03-27 04:12:09,2025-03-30 00:00:00,2025-03-30 14:00:00,Entregue,1,33.16
26973,29067,LogExpress,2024-01-05 14:59:20,2024-01-12 00:00:00,2024-01-11 09:00:00,Entregue,1,46.77
26974,29068,TransBrasil,2025-07-21 10:01:12,2025-07-23 00:00:00,2025-07-22 08:00:00,Entregue,1,21.81
26975,29069,LogExpress,2024-04-03 04:54:52,2024-04-05 00:00:00,,Em transito,0,64.15
26976,29070,EntregaMax,2024-11-03 07:50:08,2024-11-05 00:00:00,2024-11-05 08:00:00,Entregue,1,40.47
26977,29071,RapidGo,2024-09-22 12:07:14,2024-09-26 00:00:00,2024-09-26 11:00:00,Entregue,1,41.76
26978,29072,LogExpress,2025-03-01 01:42:52,2025-03-05 00:00:00,,Em transito,0,64.99
26979,29073,EntregaMax,2025-10-21 16:51:47,2025-10-23 00:00:00,2025-10-22 16:00:00,Entregue,1,44.05
26980,29075,TransBrasil,2025-10-20 07:36:16,2025-10-22 00:00:00,2025-10-22 13:00:00,Entregue,1,20.22
26981,29077,LogExpress,2024-04-08 13:29:37,2024-04-12 00:00:00,2024-04-12 18:00:00,Entregue,1,47.17
26982,29078,EntregaMax,2024-04-30 10:30:54,2024-05-05 00:00:00,2024-05-07 09:00:00,Entregue,1,44.12
26983,29079,LogExpress,2025-08-20 16:59:16,2025-08-24 00:00:00,2025-08-24 14:00:00,Entregue,1,32.77
26984,29080,RapidGo,2024-05-04 05:28:45,2024-05-08 00:00:00,2024-05-08 12:00:00,Entregue,1,18.76
26985,29081,EntregaMax,2025-03-23 15:39:56,2025-03-31 00:00:00,2025-03-30 09:00:00,Entregue,1,41.37
26986,29082,TransBrasil,2024-12-11 22:20:18,2024-12-13 00:00:00,2024-12-17 19:00:00,Entregue,1,22.48
26987,29083,RapidGo,2025-01-09 16:08:14,2025-01-16 00:00:00,2025-01-16 10:00:00,Entregue,1,33.31
26988,29084,TransBrasil,2025-07-07 01:27:47,2025-07-14 00:00:00,2025-07-14 13:00:00,Entregue,1,57.64
26989,29085,RapidGo,2025-07-12 03:16:30,2025-07-15 00:00:00,2025-07-15 16:00:00,Entregue,1,39.44
26990,29086,LogExpress,2025-12-07 02:12:19,2025-12-15 00:00:00,2025-12-15 19:00:00,Entregue,1,31.33
26991,29087,RapidGo,2025-01-11 14:03:54,2025-01-15 00:00:00,2025-01-19 17:00:00,Entregue,2,21.51
26992,29088,RapidGo,2024-07-22 23:47:45,2024-07-30 00:00:00,2024-07-30 19:00:00,Entregue,1,42.56
26993,29089,EntregaMax,2025-01-26 22:43:38,2025-01-28 00:00:00,2025-02-02 19:00:00,Entregue,1,58.27
26994,29091,EntregaMax,2025-07-08 04:08:23,2025-07-16 00:00:00,2025-07-16 12:00:00,Entregue,1,27.45
26995,29092,TransBrasil,2024-02-09 22:56:01,2024-02-15 00:00:00,2024-02-14 16:00:00,Entregue,1,63.95
26996,29093,LogExpress,2025-12-24 17:28:15,2025-12-28 00:00:00,2025-12-28 13:00:00,Entregue,1,28.36
26997,29094,TransBrasil,2025-07-01 19:55:26,2025-07-03 00:00:00,2025-07-03 13:00:00,Entregue,1,61.99
26998,29095,LogExpress,2025-12-14 15:24:29,2025-12-20 00:00:00,2025-12-20 15:00:00,Entregue,1,14.86
26999,29096,EntregaMax,2024-01-23 13:09:13,2024-01-31 00:00:00,2024-02-04 09:00:00,Entregue,1,51.81
27000,29097,RapidGo,2024-11-30 09:37:35,2024-12-03 00:00:00,2024-12-03 16:00:00,Entregue,1,26.79
27001,29098,RapidGo,2025-12-11 07:31:02,2025-12-18 00:00:00,2025-12-20 09:00:00,Entregue,1,12.63
27002,29099,LogExpress,2024-08-02 17:40:00,2024-08-04 00:00:00,2024-08-06 11:00:00,Entregue,1,12.04
27003,29100,RapidGo,2024-01-19 16:46:49,2024-01-22 00:00:00,2024-01-22 14:00:00,Entregue,1,8.07
27004,29101,TransBrasil,2024-10-17 04:09:35,2024-10-19 00:00:00,2024-10-19 13:00:00,Entregue,1,53.26
27005,29102,RapidGo,2025-05-29 01:39:27,2025-06-04 00:00:00,2025-06-04 09:00:00,Entregue,1,37.61
27006,29104,TransBrasil,2024-07-26 16:54:26,2024-08-03 00:00:00,2024-08-03 16:00:00,Entregue,1,21.68
27007,29106,LogExpress,2024-12-06 03:26:32,2024-12-13 00:00:00,2024-12-18 13:00:00,Entregue,2,11.06
27008,29107,TransBrasil,2025-02-16 00:49:49,2025-02-19 00:00:00,2025-02-19 17:00:00,Entregue,1,49.99
27009,29108,RapidGo,2025-11-26 12:13:34,2025-12-01 00:00:00,2025-12-01 18:00:00,Entregue,1,62.23
27010,29109,TransBrasil,2024-03-30 15:43:45,2024-04-05 00:00:00,2024-04-09 13:00:00,Entregue,1,37.6
27011,29110,TransBrasil,2024-07-22 20:17:39,2024-07-26 00:00:00,,Em transito,0,9.96
27012,29111,RapidGo,2025-12-12 11:35:46,2025-12-20 00:00:00,2025-12-25 12:00:00,Entregue,1,18.4
27013,29112,RapidGo,2024-12-24 05:56:54,2024-12-31 00:00:00,2024-12-31 15:00:00,Entregue,1,15.23
27014,29113,EntregaMax,2024-10-12 07:33:02,2024-10-19 00:00:00,2024-10-19 13:00:00,Entregue,1,62.94
27015,29114,LogExpress,2025-01-28 05:29:41,2025-02-03 00:00:00,2025-02-06 13:00:00,Entregue,1,44.03
27016,29115,EntregaMax,2024-01-17 23:29:12,2024-01-19 00:00:00,2024-01-19 18:00:00,Entregue,1,59.83
27017,29116,EntregaMax,2025-07-06 04:25:32,2025-07-10 00:00:00,2025-07-12 19:00:00,Entregue,1,29.59
27018,29117,LogExpress,2025-04-23 22:30:09,2025-05-01 00:00:00,2025-05-01 19:00:00,Entregue,1,58.9
27019,29118,RapidGo,2024-04-25 00:11:14,2024-04-30 00:00:00,2024-05-01 13:00:00,Entregue,1,29.35
27020,29119,RapidGo,2025-08-10 18:08:16,2025-08-17 00:00:00,2025-08-17 11:00:00,Entregue,1,9.88
27021,29120,RapidGo,2024-11-01 18:11:51,2024-11-04 00:00:00,2024-11-04 17:00:00,Entregue,2,53.72
27022,29121,LogExpress,2025-03-20 02:38:52,2025-03-28 00:00:00,2025-03-27 14:00:00,Entregue,1,40.63
27023,29122,TransBrasil,2024-11-17 13:32:49,2024-11-19 00:00:00,2024-11-23 16:00:00,Entregue,1,53.61
27024,29125,TransBrasil,2025-10-27 21:54:23,2025-11-02 00:00:00,2025-11-02 08:00:00,Entregue,1,20.95
27025,29126,LogExpress,2024-06-04 00:56:46,2024-06-11 00:00:00,2024-06-09 11:00:00,Entregue,1,38.92
27026,29127,EntregaMax,2025-05-08 03:35:30,2025-05-12 00:00:00,2025-05-11 11:00:00,Entregue,1,41.67
27027,29128,RapidGo,2024-07-23 02:10:53,2024-07-28 00:00:00,2024-07-28 19:00:00,Entregue,1,48.5
27028,29129,RapidGo,2024-10-13 08:13:45,2024-10-16 00:00:00,,Em transito,0,45.8
27029,29130,EntregaMax,2025-09-01 04:39:40,2025-09-05 00:00:00,2025-09-05 08:00:00,Entregue,1,35.16
27030,29131,LogExpress,2024-05-21 09:38:12,2024-05-29 00:00:00,2024-05-29 15:00:00,Entregue,1,51.92
27031,29132,LogExpress,2024-02-11 14:53:43,2024-02-17 00:00:00,2024-02-17 13:00:00,Entregue,1,31.19
27032,29133,EntregaMax,2024-12-12 17:20:57,2024-12-14 00:00:00,2024-12-14 09:00:00,Entregue,1,13.13
27033,29134,TransBrasil,2024-01-08 14:01:21,2024-01-13 00:00:00,2024-01-13 19:00:00,Entregue,1,27.4
27034,29135,RapidGo,2024-01-07 15:38:21,2024-01-12 00:00:00,2024-01-12 13:00:00,Entregue,1,11.66
27035,29136,LogExpress,2024-08-25 20:57:48,2024-09-01 00:00:00,2024-09-01 08:00:00,Entregue,1,37.15
27036,29137,LogExpress,2024-10-08 13:19:00,2024-10-16 00:00:00,2024-10-16 19:00:00,Entregue,1,46.33
27037,29138,LogExpress,2024-06-18 20:49:30,2024-06-25 00:00:00,2024-06-26 17:00:00,Entregue,1,37.17
27038,29139,RapidGo,2025-03-14 13:49:15,2025-03-17 00:00:00,2025-03-17 19:00:00,Entregue,1,62.24
27039,29140,LogExpress,2025-04-23 01:38:20,2025-04-25 00:00:00,2025-04-25 19:00:00,Entregue,1,37.36
27040,29141,TransBrasil,2025-09-20 08:22:11,2025-09-25 00:00:00,2025-09-25 18:00:00,Entregue,1,26.51
27041,29142,TransBrasil,2025-06-02 15:52:27,2025-06-04 00:00:00,2025-06-02 11:00:00,Entregue,1,44.97
27042,29144,EntregaMax,2025-01-22 06:29:49,2025-01-24 00:00:00,,Em transito,0,48.56
27043,29145,RapidGo,2025-11-28 07:55:46,2025-12-05 00:00:00,2025-12-05 10:00:00,Entregue,1,30.28
27044,29146,LogExpress,2024-02-14 10:50:01,2024-02-21 00:00:00,2024-02-21 14:00:00,Entregue,1,56.48
27045,29147,LogExpress,2025-11-09 17:39:33,2025-11-12 00:00:00,2025-11-12 16:00:00,Entregue,1,27.84
27046,29148,LogExpress,2024-03-20 15:39:04,2024-03-26 00:00:00,2024-03-25 10:00:00,Entregue,1,54.49
27047,29149,EntregaMax,2025-09-29 19:33:59,2025-10-03 00:00:00,2025-10-03 11:00:00,Entregue,1,38.22
27048,29150,LogExpress,2024-09-03 12:59:45,2024-09-09 00:00:00,2024-09-09 11:00:00,Entregue,1,48.18
27049,29151,LogExpress,2025-05-11 16:38:56,2025-05-16 00:00:00,2025-05-21 16:00:00,Entregue,1,38.35
27050,29152,TransBrasil,2024-06-06 21:59:51,2024-06-14 00:00:00,2024-06-14 17:00:00,Entregue,1,61.44
27051,29153,RapidGo,2024-11-26 11:32:36,2024-11-28 00:00:00,2024-11-26 15:00:00,Entregue,1,30.17
27052,29154,TransBrasil,2024-09-20 07:19:29,2024-09-24 00:00:00,2024-09-24 16:00:00,Entregue,1,41.72
27053,29155,TransBrasil,2025-12-12 00:20:09,2025-12-18 00:00:00,2025-12-18 09:00:00,Entregue,1,24.83
27054,29156,LogExpress,2025-05-08 13:11:44,2025-05-12 00:00:00,2025-05-14 09:00:00,Entregue,1,46.39
27055,29157,LogExpress,2024-12-09 04:40:23,2024-12-14 00:00:00,2024-12-12 14:00:00,Entregue,1,32.3
27056,29158,LogExpress,2024-02-07 00:30:31,2024-02-11 00:00:00,2024-02-11 12:00:00,Entregue,2,39.68
27057,29159,RapidGo,2024-03-13 20:41:09,2024-03-16 00:00:00,2024-03-16 15:00:00,Entregue,1,63.28
27058,29160,TransBrasil,2024-10-25 01:49:40,2024-10-28 00:00:00,2024-10-28 08:00:00,Entregue,1,57.05
27059,29161,TransBrasil,2025-07-29 06:56:52,2025-08-04 00:00:00,2025-08-03 12:00:00,Entregue,1,50.0
27060,29162,RapidGo,2024-01-02 17:36:05,2024-01-08 00:00:00,2024-01-08 19:00:00,Entregue,1,12.46
27061,29163,EntregaMax,2025-04-07 22:02:44,2025-04-09 00:00:00,2025-04-14 12:00:00,Entregue,1,26.4
27062,29164,EntregaMax,2024-05-26 01:18:57,2024-06-03 00:00:00,,Em transito,0,32.89
27063,29165,RapidGo,2025-09-21 16:56:06,2025-09-26 00:00:00,2025-09-28 14:00:00,Entregue,1,54.7
27064,29166,LogExpress,2025-01-06 20:15:31,2025-01-08 00:00:00,2025-01-08 13:00:00,Entregue,1,37.75
27065,29167,LogExpress,2024-11-02 15:53:42,2024-11-05 00:00:00,2024-11-07 19:00:00,Entregue,1,38.72
27066,29168,LogExpress,2024-01-02 16:22:40,2024-01-09 00:00:00,2024-01-13 12:00:00,Entregue,1,44.28
27067,29169,RapidGo,2025-08-13 00:38:55,2025-08-15 00:00:00,2025-08-15 16:00:00,Entregue,1,39.59
27068,29170,LogExpress,2024-08-22 16:48:21,2024-08-28 00:00:00,2024-08-28 19:00:00,Entregue,1,63.15
27069,29171,EntregaMax,2025-03-21 11:39:29,2025-03-24 00:00:00,2025-03-22 14:00:00,Entregue,2,48.15
27070,29172,TransBrasil,2025-05-25 21:15:11,2025-05-29 00:00:00,2025-05-29 19:00:00,Entregue,1,43.7
27071,29173,RapidGo,2024-02-20 14:01:54,2024-02-24 00:00:00,2024-02-29 15:00:00,Entregue,1,32.44
27072,29174,RapidGo,2024-01-17 09:12:18,2024-01-20 00:00:00,2024-01-24 09:00:00,Entregue,2,30.44
27073,29175,LogExpress,2025-06-17 07:39:53,2025-06-23 00:00:00,2025-06-23 12:00:00,Entregue,1,40.92
27074,29176,LogExpress,2025-03-27 12:44:00,2025-04-04 00:00:00,2025-04-04 16:00:00,Entregue,1,28.31
27075,29177,EntregaMax,2025-09-30 20:55:09,2025-10-05 00:00:00,2025-10-05 09:00:00,Entregue,1,64.54
27076,29178,EntregaMax,2025-08-31 21:36:04,2025-09-05 00:00:00,2025-09-05 09:00:00,Entregue,1,52.55
27077,29179,EntregaMax,2025-03-15 10:25:11,2025-03-21 00:00:00,2025-03-22 19:00:00,Entregue,1,38.0
27078,29180,LogExpress,2025-10-11 02:00:59,2025-10-16 00:00:00,2025-10-16 14:00:00,Entregue,1,58.3
27079,29181,RapidGo,2025-12-05 19:14:05,2025-12-11 00:00:00,2025-12-11 11:00:00,Entregue,1,26.29
27080,29182,TransBrasil,2024-05-08 17:50:31,2024-05-10 00:00:00,2024-05-10 16:00:00,Entregue,1,18.86
27081,29183,LogExpress,2025-04-05 13:34:17,2025-04-09 00:00:00,2025-04-09 16:00:00,Entregue,1,46.57
27082,29184,TransBrasil,2025-04-20 13:37:30,2025-04-24 00:00:00,2025-04-24 19:00:00,Entregue,1,39.86
27083,29185,EntregaMax,2024-12-05 16:09:58,2024-12-11 00:00:00,2024-12-11 13:00:00,Entregue,1,52.02
27084,29186,EntregaMax,2025-09-17 17:06:30,2025-09-24 00:00:00,2025-09-23 15:00:00,Entregue,1,33.37
27085,29187,RapidGo,2025-10-16 18:57:59,2025-10-20 00:00:00,2025-10-19 11:00:00,Entregue,1,11.19
27086,29188,TransBrasil,2025-03-13 10:44:44,2025-03-15 00:00:00,2025-03-15 10:00:00,Entregue,1,30.81
27087,29189,LogExpress,2025-03-27 12:27:19,2025-04-04 00:00:00,,Em transito,0,42.23
27088,29190,EntregaMax,2024-12-12 22:20:14,2024-12-15 00:00:00,2024-12-19 13:00:00,Entregue,2,33.25
27089,29191,TransBrasil,2025-02-10 15:02:21,2025-02-14 00:00:00,2025-02-14 08:00:00,Entregue,1,17.07
27090,29192,RapidGo,2024-05-11 02:05:40,2024-05-15 00:00:00,2024-05-15 11:00:00,Entregue,1,25.71
27091,29193,RapidGo,2024-07-03 10:54:46,2024-07-07 00:00:00,2024-07-10 19:00:00,Entregue,1,22.96
27092,29194,LogExpress,2024-01-20 19:45:47,2024-01-23 00:00:00,2024-01-23 18:00:00,Entregue,1,25.18
27093,29195,LogExpress,2025-05-09 11:38:25,2025-05-16 00:00:00,2025-05-15 08:00:00,Entregue,1,14.82
27094,29196,RapidGo,2024-10-09 01:52:51,2024-10-14 00:00:00,2024-10-12 14:00:00,Entregue,1,63.58
27095,29197,RapidGo,2025-10-07 01:36:21,2025-10-12 00:00:00,,Em transito,0,50.45
27096,29198,LogExpress,2025-06-26 20:24:42,2025-06-28 00:00:00,2025-06-29 15:00:00,Entregue,1,63.22
27097,29199,LogExpress,2024-04-30 20:28:41,2024-05-03 00:00:00,,Em transito,0,33.55
27098,29200,LogExpress,2025-01-14 04:03:57,2025-01-16 00:00:00,2025-01-16 19:00:00,Entregue,1,10.69
27099,29201,LogExpress,2024-03-22 05:35:46,2024-03-28 00:00:00,2024-03-28 09:00:00,Entregue,1,14.44
27100,29202,RapidGo,2024-09-27 08:56:33,2024-10-04 00:00:00,2024-10-04 08:00:00,Entregue,1,36.14
27101,29203,LogExpress,2024-05-29 11:30:51,2024-05-31 00:00:00,2024-05-31 09:00:00,Entregue,1,51.29
27102,29204,RapidGo,2026-01-01 22:49:36,2026-01-06 00:00:00,,Em transito,0,60.45
27103,29205,EntregaMax,2024-05-29 04:30:59,2024-06-03 00:00:00,2024-06-04 14:00:00,Entregue,1,20.17
27104,29206,TransBrasil,2024-05-19 13:22:09,2024-05-25 00:00:00,2024-05-25 11:00:00,Entregue,1,24.88
27105,29207,LogExpress,2024-12-09 10:12:45,2024-12-17 00:00:00,2024-12-20 11:00:00,Entregue,2,59.25
27106,29208,LogExpress,2024-02-12 07:21:54,2024-02-14 00:00:00,2024-02-14 13:00:00,Entregue,1,52.46
27107,29209,LogExpress,2025-11-13 13:57:15,2025-11-19 00:00:00,2025-11-24 18:00:00,Entregue,1,57.51
27108,29210,RapidGo,2024-12-07 22:53:29,2024-12-13 00:00:00,2024-12-13 16:00:00,Entregue,1,49.22
27109,29211,LogExpress,2025-11-02 02:33:46,2025-11-10 00:00:00,2025-11-13 18:00:00,Entregue,1,12.63
27110,29212,LogExpress,2024-10-09 00:06:22,2024-10-11 00:00:00,2024-10-11 15:00:00,Entregue,1,48.83
27111,29213,EntregaMax,2025-06-08 05:04:42,2025-06-16 00:00:00,2025-06-16 09:00:00,Entregue,1,47.98
27112,29214,LogExpress,2024-07-04 11:29:14,2024-07-07 00:00:00,2024-07-07 13:00:00,Entregue,1,46.08
27113,29215,LogExpress,2024-10-20 02:02:29,2024-10-28 00:00:00,2024-10-28 09:00:00,Entregue,2,27.05
27114,29216,TransBrasil,2025-08-28 21:22:33,2025-09-01 00:00:00,2025-09-01 08:00:00,Entregue,1,32.41
27115,29217,EntregaMax,2024-01-02 15:59:46,2024-01-06 00:00:00,2024-01-06 18:00:00,Entregue,1,52.12
27116,29218,LogExpress,2024-02-22 04:29:38,2024-02-25 00:00:00,2024-02-26 13:00:00,Entregue,1,49.03
27117,29219,RapidGo,2025-06-08 16:06:43,2025-06-11 00:00:00,2025-06-11 12:00:00,Entregue,1,30.17
27118,29220,RapidGo,2024-02-25 03:17:54,2024-03-02 00:00:00,,Em transito,0,12.31
27119,29221,RapidGo,2025-07-24 03:37:50,2025-07-28 00:00:00,2025-07-28 14:00:00,Entregue,1,44.56
27120,29222,TransBrasil,2024-08-07 11:08:37,2024-08-15 00:00:00,2024-08-14 11:00:00,Entregue,1,10.99
27121,29224,LogExpress,2025-10-17 17:36:39,2025-10-20 00:00:00,,Em transito,0,49.77
27122,29227,LogExpress,2024-08-06 15:04:30,2024-08-11 00:00:00,2024-08-10 17:00:00,Entregue,1,53.56
27123,29228,LogExpress,2024-04-06 22:59:10,2024-04-08 00:00:00,2024-04-13 16:00:00,Entregue,1,57.41
27124,29229,EntregaMax,2025-03-07 05:03:19,2025-03-13 00:00:00,2025-03-12 10:00:00,Entregue,1,36.62
27125,29230,LogExpress,2025-06-21 11:32:02,2025-06-25 00:00:00,2025-06-23 14:00:00,Entregue,1,21.4
27126,29231,LogExpress,2025-02-12 15:35:48,2025-02-20 00:00:00,2025-02-20 10:00:00,Entregue,1,57.49
27127,29232,RapidGo,2025-05-14 13:09:51,2025-05-22 00:00:00,2025-05-22 11:00:00,Entregue,1,29.14
27128,29234,LogExpress,2024-06-18 06:48:10,2024-06-23 00:00:00,2024-06-23 16:00:00,Entregue,2,37.39
27129,29235,TransBrasil,2025-06-17 02:47:55,2025-06-21 00:00:00,2025-06-20 10:00:00,Entregue,1,29.76
27130,29236,RapidGo,2025-02-07 06:49:12,2025-02-12 00:00:00,2025-02-13 08:00:00,Entregue,1,16.08
27131,29237,EntregaMax,2024-05-18 10:16:17,2024-05-24 00:00:00,2024-05-24 16:00:00,Entregue,1,36.49
27132,29238,LogExpress,2025-08-11 10:57:12,2025-08-17 00:00:00,2025-08-16 18:00:00,Entregue,1,17.33
27133,29239,EntregaMax,2024-12-21 19:46:01,2024-12-28 00:00:00,2024-12-28 11:00:00,Entregue,1,33.51
27134,29240,LogExpress,2024-07-03 02:43:16,2024-07-06 00:00:00,2024-07-06 19:00:00,Entregue,1,19.97
27135,29241,RapidGo,2025-11-08 20:57:50,2025-11-11 00:00:00,2025-11-11 12:00:00,Entregue,1,61.21
27136,29242,EntregaMax,2025-09-15 11:50:32,2025-09-20 00:00:00,2025-09-20 15:00:00,Entregue,1,57.05
27137,29243,TransBrasil,2024-08-03 14:14:11,2024-08-09 00:00:00,2024-08-09 19:00:00,Entregue,1,19.79
27138,29244,TransBrasil,2025-03-15 10:21:27,2025-03-20 00:00:00,2025-03-20 11:00:00,Entregue,1,56.7
27139,29245,LogExpress,2025-11-12 01:26:47,2025-11-17 00:00:00,2025-11-17 18:00:00,Entregue,2,27.79
27140,29246,LogExpress,2025-02-23 13:39:14,2025-02-25 00:00:00,2025-02-25 12:00:00,Entregue,1,37.93
27141,29247,LogExpress,2024-07-25 18:22:28,2024-07-31 00:00:00,2024-07-30 11:00:00,Entregue,1,20.25
27142,29249,RapidGo,2025-07-10 02:49:20,2025-07-16 00:00:00,2025-07-16 18:00:00,Entregue,1,37.53
27143,29250,EntregaMax,2024-04-01 02:51:56,2024-04-05 00:00:00,2024-04-10 15:00:00,Entregue,2,14.54
27144,29252,LogExpress,2024-08-01 23:23:36,2024-08-05 00:00:00,2024-08-05 19:00:00,Entregue,1,9.94
27145,29253,RapidGo,2025-02-02 22:33:31,2025-02-04 00:00:00,2025-02-04 16:00:00,Entregue,1,30.73
27146,29254,RapidGo,2024-11-02 13:09:01,2024-11-04 00:00:00,2024-11-07 19:00:00,Entregue,1,32.88
27147,29255,RapidGo,2025-09-22 11:20:16,2025-09-29 00:00:00,2025-09-27 15:00:00,Entregue,1,57.83
27148,29256,EntregaMax,2025-06-25 04:33:53,2025-06-29 00:00:00,2025-06-29 08:00:00,Entregue,1,46.5
27149,29257,LogExpress,2025-04-06 17:21:42,2025-04-10 00:00:00,2025-04-10 13:00:00,Entregue,1,45.0
27150,29258,EntregaMax,2024-07-19 17:07:49,2024-07-22 00:00:00,2024-07-22 08:00:00,Entregue,1,53.36
27151,29259,RapidGo,2024-12-22 19:07:54,2024-12-30 00:00:00,2024-12-30 12:00:00,Entregue,1,17.87
27152,29260,EntregaMax,2024-10-16 02:31:46,2024-10-24 00:00:00,2024-10-28 17:00:00,Entregue,2,14.6
27153,29261,RapidGo,2024-10-10 17:49:35,2024-10-13 00:00:00,2024-10-16 16:00:00,Entregue,1,42.88
27154,29262,RapidGo,2025-05-20 22:05:19,2025-05-24 00:00:00,2025-05-22 13:00:00,Entregue,1,61.25
27155,29263,RapidGo,2025-07-30 08:08:54,2025-08-06 00:00:00,2025-08-06 14:00:00,Entregue,1,37.25
27156,29264,TransBrasil,2024-11-04 23:38:33,2024-11-06 00:00:00,2024-11-07 13:00:00,Entregue,1,26.59
27157,29265,LogExpress,2025-02-19 04:01:08,2025-02-23 00:00:00,2025-02-23 14:00:00,Entregue,1,28.4
27158,29266,EntregaMax,2025-04-05 09:16:21,2025-04-07 00:00:00,2025-04-09 19:00:00,Entregue,2,29.71
27159,29267,LogExpress,2024-02-18 15:26:54,2024-02-21 00:00:00,2024-02-22 08:00:00,Entregue,1,17.72
27160,29268,TransBrasil,2025-01-14 12:07:20,2025-01-17 00:00:00,2025-01-17 14:00:00,Entregue,1,43.71
27161,29269,LogExpress,2024-05-03 16:50:20,2024-05-06 00:00:00,2024-05-06 08:00:00,Entregue,1,51.68
