id_cliente,nome_cliente,data_cadastro,cep,cidade,uf,segmento_cliente,status_cliente
3132,Cliente 03132,2025-09-28,,,,Novo,Ativo
3133,Cliente 03133,2025-09-13,,,,Novo,Ativo
3134,Cliente 03134,2025-08-20,,,,Recorrente,Ativo
3135,Cliente 03135,2025-09-23,,,,Recorrente,Ativo
3136,Cliente 03136,2024-05-06,,,,Novo,Ativo
3137,Cliente 03137,2024-09-11,,,,Recorrente,Ativo
3138,Cliente 03138,2025-11-25,,,,Novo,Ativo
3139,Cliente 03139,2024-01-16,,,,Recorrente,Ativo
3140,Cliente 03140,2025-04-21,,,,Novo,Ativo
3141,Cliente 03141,2024-03-02,,,,Recorrente,Ativo
3142,Cliente 03142,2025-03-07,,,,Novo,Ativo
3143,Cliente 03143,2025-10-31,,,,Recorrente,Inativo
3144,Cliente 03144,2024-09-24,,,,Novo,Ativo
3145,Cliente 03145,2024-02-04,,,,Novo,Ativo
3146,Cliente 03146,2025-07-29,,,,Novo,Ativo
3147,Cliente 03147,2025-05-08,,,,Novo,Ativo
3148,Cliente 03148,2025-07-15,,,,Novo,Ativo
3149,Cliente 03149,2025-04-13,,,,Recorrente,Ativo
3150,Cliente 03150,2025-10-22,,,,Novo,Ativo
3151,Cliente 03151,2024-11-20,,,,Recorrente,Ativo
3152,Cliente 03152,2024-10-30,,,,Recorrente,Inativo
3153,Cliente 03153,2024-10-02,,,,Recorrente,Ativo
3154,Cliente 03154,2025-11-14,,,,Recorrente,Ativo
3155,Cliente 03155,2024-07-19,,,,Recorrente,Ativo
3156,Cliente 03156,2025-03-20,,,,Novo,Inativo
3157,Cliente 03157,2024-11-19,,,,Recorrente,Ativo
3158,Cliente 03158,2024-02-04,,,,Novo,Ativo
3159,Cliente 03159,2025-04-26,,,,Recorrente,Ativo
3160,Cliente 03160,2025-12-28,,,,Recorrente,Ativo
3161,Cliente 03161,2025-04-24,,,,Novo,Ativo
3162,Cliente 03162,2024-03-05,,,,Novo,Ativo
3163,Cliente 03163,2024-01-08,,,,Novo,Ativo
3164,Cliente 03164,2024-10-27,,,,Recorrente,Ativo
3165,Cliente 03165,2024-12-08,,,,VIP,Inativo
3166,Cliente 03166,2025-03-06,,,,Novo,Inativo
3167,Cliente 03167,2025-02-27,,,,Recorrente,Ativo
3168,Cliente 03168,2024-11-27,,,,VIP,Ativo
3169,Cliente 03169,2025-03-13,,,,Novo,Ativo
3170,Cliente 03170,2025-08-10,,,,Novo,Ativo
3171,Cliente 03171,2024-06-22,,,,Recorrente,Ativo
3172,Cliente 03172,2025-07-12,,,,Recorrente,Ativo
3173,Cliente 03173,2025-06-10,,,,Recorrente,Ativo
3174,Cliente 03174,2025-10-20,,,,Novo,Ativo
3175,Cliente 03175,2024-01-26,,,,Novo,Ativo
3176,Cliente 03176,2025-08-27,,,,Novo,Ativo
3177,Cliente 03177,2025-02-09,,,,Novo,Ativo
3178,Cliente 03178,2024-08-19,,,,Novo,Ativo
3179,Cliente 03179,2025-06-16,,,,Recorrente,Ativo
3180,Cliente 03180,2025-07-03,,,,Novo,Ativo
3181,Cliente 03181,2025-05-19,,,,Recorrente,Ativo
3182,Cliente 03182,2025-10-30,,,,Novo,Ativo
3183,Cliente 03183,2024-06-27,,,,Recorrente,Ativo
3184,Cliente 03184,2024-05-11,,,,Novo,Ativo
3185,Cliente 03185,2025-03-30,,,,Novo,Ativo
3186,Cliente 03186,2024-12-13,,,,Novo,Ativo
3187,Cliente 03187,2025-06-23,,,,VIP,Ativo
3188,Cliente 03188,2025-02-09,,,,Recorrente,Ativo
3189,Cliente 03189,2024-03-16,,,,Novo,Ativo
3190,Cliente 03190,2025-08-01,,,,Novo,Ativo
3191,Cliente 03191,2025-05-06,,,,VIP,Ativo
3192,Cliente 03192,2024-07-12,,,,Novo,Ativo
3193,Cliente 03193,2024-06-10,,,,Novo,Ativo
3194,Cliente 03194,2024-12-12,,,,Recorrente,Ativo
3195,Cliente 03195,2024-12-26,,,,VIP,Ativo
3196,Cliente 03196,2025-08-06,,,,Novo,Ativo
3197,Cliente 03197,2024-03-27,,,,Novo,Ativo
3198,Cliente 03198,2024-09-18,,,,VIP,Ativo
3199,Cliente 03199,2024-08-01,,,,Novo,Ativo
3200,Cliente 03200,2025-10-26,,,,Novo,Ativo
3201,Cliente 03201,2025-12-22,,,,Recorrente,Ativo
3202,Cliente 03202,2025-07-26,,,,Recorrente,Inativo
3203,Cliente 03203,2024-09-18,,,,Novo,Ativo
3204,Cliente 03204,2025-12-30,,,,VIP,Ativo
3205,Cliente 03205,2024-10-09,,,,Recorrente,Ativo
3206,Cliente 03206,2025-10-09,,,,Novo,Ativo
3207,Cliente 03207,2025-04-11,,,,VIP,Ativo
3208,Cliente 03208,2025-01-14,,,,Novo,Ativo
3209,Cliente 03209,2024-12-27,,,,Novo,Ativo
3210,Cliente 03210,2025-03-24,,,,Recorrente,Ativo
3211,Cliente 03211,2025-03-16,,,,Novo,Ativo
3212,Cliente 03212,2024-04-02,,,,Novo,Ativo
3213,Cliente 03213,2025-09-12,,,,Novo,Ativo
3214,Cliente 03214,2025-02-27,,,,Novo,Ativo
3215,Cliente 03215,2024-05-21,,,,Recorrente,Ativo
3216,Cliente 03216,2024-10-17,,,,Recorrente,Ativo
3217,Cliente 03217,2025-03-07,,,,VIP,Ativo
3218,Cliente 03218,2025-11-19,,,,Novo,Ativo
3219,Cliente 03219,2025-10-14,,,,Novo,Ativo
3220,Cliente 03220,2025-12-01,,,,Novo,Ativo
3221,Cliente 03221,2024-02-18,,,,Novo,Ativo
3222,Cliente 03222,2024-10-28,,,,Novo,Ativo
3223,Cliente 03223,2024-07-08,,,,Recorrente,Ativo
3224,Cliente 03224,2024-05-15,,,,VIP,Ativo
3225,Cliente 03225,2025-07-08,,,,VIP,Ativo
3226,Cliente 03226,2025-02-07,,,,Novo,Ativo
3227,Cliente 03227,2025-08-24,,,,Recorrente,Ativo
3228,Cliente 03228,2024-12-06,,,,Novo,Ativo
3229,Cliente 03229,2025-12-04,,,,Novo,Ativo
3230,Cliente 03230,2024-11-13,,,,Recorrente,Ativo
3231,Cliente 03231,2025-09-09,,,,Recorrente,Ativo
3232,Cliente 03232,2024-12-28,,,,Novo,Ativo
3233,Cliente 03233,2025-01-16,,,,Novo,Inativo
3234,Cliente 03234,2024-08-20,,,,Novo,Ativo
3235,Cliente 03235,2024-12-09,,,,Recorrente,Ativo
3236,Cliente 03236,2025-07-02,,,,Novo,Ativo
3237,Cliente 03237,2025-07-06,,,,VIP,Ativo
3238,Cliente 03238,2025-06-12,,,,Novo,Ativo
3239,Cliente 03239,2025-07-24,,,,Novo,Ativo
3240,Cliente 03240,2024-07-01,,,,Novo,Ativo
3241,Cliente 03241,2024-02-10,,,,Novo,Ativo
3242,Cliente 03242,2025-07-04,,,,Novo,Ativo
3243,Cliente 03243,2025-01-31,,,,Recorrente,Ativo
3244,Cliente 03244,2025-12-04,,,,Recorrente,Ativo
3245,Cliente 03245,2025-05-08,,,,VIP,Ativo
3246,Cliente 03246,2025-10-20,,,,Recorrente,Ativo
3247,Cliente 03247,2024-11-28,,,,Recorrente,Ativo
3248,Cliente 03248,2024-05-06,,,,Recorrente,Ativo
3249,Cliente 03249,2025-07-11,,,,Recorrente,Ativo
3250,Cliente 03250,2025-07-10,,,,Novo,Ativo
3251,Cliente 03251,2024-01-01,,,,Novo,Inativo
3252,Cliente 03252,2024-06-16,,,,Novo,Ativo
3253,Cliente 03253,2025-09-11,,,,Novo,Ativo
3254,Cliente 03254,2024-01-19,,,,Novo,Ativo
3255,Cliente 03255,2024-11-27,,,,VIP,Ativo
3256,Cliente 03256,2025-08-06,,,,Novo,Ativo
3257,Cliente 03257,2025-03-31,,,,Novo,Ativo
3258,Cliente 03258,2024-04-18,,,,Novo,Ativo
3259,Cliente 03259,2024-09-24,,,,Novo,Ativo
3260,Cliente 03260,2025-03-20,,,,Novo,Ativo
3261,Cliente 03261,2024-08-27,,,,Novo,Ativo
3262,Cliente 03262,2024-10-27,,,,Novo,Inativo
3263,Cliente 03263,2025-08-24,,,,Novo,Inativo
3264,Cliente 03264,2024-04-12,,,,Recorrente,Ativo
3265,Cliente 03265,2024-09-06,,,,Recorrente,Ativo
3266,Cliente 03266,2025-03-28,,,,Novo,Ativo
3267,Cliente 03267,2025-06-03,,,,Novo,Ativo
3268,Cliente 03268,2024-06-01,,,,Novo,Ativo
3269,Cliente 03269,2024-06-22,,,,Recorrente,Inativo
3270,Cliente 03270,2024-12-08,,,,Novo,Inativo
3271,Cliente 03271,2025-10-31,,,,Novo,Ativo
3272,Cliente 03272,2025-03-06,,,,Recorrente,Ativo
3273,Cliente 03273,2025-12-27,,,,Novo,Ativo
3274,Cliente 03274,2025-11-19,,,,Novo,Ativo
3275,Cliente 03275,2025-11-17,,,,Novo,Ativo
3276,Cliente 03276,2025-10-19,,,,VIP,Ativo
3277,Cliente 03277,2024-11-19,,,,Recorrente,Ativo
3278,Cliente 03278,2025-11-03,,,,Recorrente,Ativo
3279,Cliente 03279,2025-09-30,,,,Novo,Inativo
3280,Cliente 03280,2025-02-23,,,,Novo,Ativo
3281,Cliente 03281,2025-08-16,,,,VIP,Ativo
3282,Cliente 03282,2025-04-29,,,,VIP,Ativo
3283,Cliente 03283,2025-10-20,,,,Novo,Ativo
3284,Cliente 03284,2025-02-15,,,,Recorrente,Ativo
3285,Cliente 03285,2024-03-24,,,,Novo,Ativo
3286,Cliente 03286,2024-04-22,,,,Novo,Inativo
3287,Cliente 03287,2024-11-27,,,,Recorrente,Ativo
3288,Cliente 03288,2025-01-12,,,,Novo,Ativo
3289,Cliente 03289,2025-10-16,,,,VIP,Ativo
3290,Cliente 03290,2024-02-10,,,,Novo,Ativo
3291,Cliente 03291,2024-04-14,,,,Novo,Ativo
3292,Cliente 03292,2024-07-20,,,,VIP,Ativo
3293,Cliente 03293,2025-03-25,,,,VIP,Ativo
3294,Cliente 03294,2024-09-22,,,,Novo,Ativo
3295,Cliente 03295,2024-07-28,,,,Novo,Ativo
3296,Cliente 03296,2025-07-16,,,,Recorrente,Ativo
3297,Cliente 03297,2024-04-27,,,,Novo,Ativo
3298,Cliente 03298,2025-12-13,,,,VIP,Ativo
3299,Cliente 03299,2025-01-11,,,,VIP,Ativo
3300,Cliente 03300,2025-07-04,,,,Novo,Ativo
3301,Cliente 03301,2025-06-23,,,,Novo,Ativo
3302,Cliente 03302,2024-03-24,,,,Novo,Ativo
3303,Cliente 03303,2025-03-29,,,,VIP,Inativo
3304,Cliente 03304,2025-10-28,,,,Novo,Ativo
3305,Cliente 03305,2025-09-20,,,,Novo,Ativo
3306,Cliente 03306,2025-05-28,,,,Novo,Ativo
3307,Cliente 03307,2025-08-27,,,,Recorrente,Ativo
3308,Cliente 03308,2025-11-08,,,,Novo,Inativo
3309,Cliente 03309,2025-01-21,,,,Novo,Ativo
3310,Cliente 03310,2024-12-15,,,,VIP,Ativo
3311,Cliente 03311,2024-10-22,,,,VIP,Ativo
3312,Cliente 03312,2024-09-14,,,,Recorrente,Ativo
3313,Cliente 03313,2024-03-21,,,,Novo,Ativo
3314,Cliente 03314,2024-09-24,,,,Novo,Ativo
3315,Cliente 03315,2025-02-22,,,,Recorrente,Ativo
3316,Cliente 03316,2024-08-22,,,,Novo,Ativo
3317,Cliente 03317,2024-11-06,,,,VIP,Ativo
3318,Cliente 03318,2024-12-22,,,,Recorrente,Ativo
3319,Cliente 03319,2024-07-31,,,,Novo,Ativo
3320,Cliente 03320,2025-07-27,,,,VIP,Ativo
3321,Cliente 03321,2024-02-18,,,,VIP,Ativo
3322,Cliente 03322,2024-05-06,,,,Novo,Inativo
3323,Cliente 03323,2024-08-10,,,,Novo,Ativo
3324,Cliente 03324,2024-10-05,,,,Novo,Ativo
3325,Cliente 03325,2025-02-11,,,,Novo,Ativo
3326,Cliente 03326,2025-05-19,,,,Novo,Ativo
3327,Cliente 03327,2024-10-20,,,,Recorrente,Ativo
3328,Cliente 03328,2024-10-03,,,,VIP,Ativo
3329,Cliente 03329,2025-03-13,,,,Novo,Inativo
3330,Cliente 03330,2024-04-16,,,,Novo,Ativo
3331,Cliente 03331,2025-10-19,,,,Recorrente,Ativo
3332,Cliente 03332,2025-02-23,,,,Novo,Ativo
3333,Cliente 03333,2025-09-02,,,,Recorrente,Ativo
3334,Cliente 03334,2025-03-04,,,,Novo,Inativo
3335,Cliente 03335,2025-01-09,,,,Novo,Ativo
3336,Cliente 03336,2024-03-13,,,,Novo,Ativo
3337,Cliente 03337,2025-09-25,,,,Recorrente,Ativo
3338,Cliente 03338,2024-01-30,,,,Novo,Ativo
3339,Cliente 03339,2024-07-06,,,,Recorrente,Ativo
3340,Cliente 03340,2024-12-29,,,,Novo,Ativo
3341,Cliente 03341,2025-03-26,,,,Novo,Ativo
3342,Cliente 03342,2024-07-13,,,,Novo,Ativo
3343,Cliente 03343,2024-06-04,,,,VIP,Ativo
3344,Cliente 03344,2024-06-20,,,,VIP,Ativo
3345,Cliente 03345,2024-02-10,,,,Novo,Ativo
3346,Cliente 03346,2024-03-03,,,,Novo,Ativo
3347,Cliente 03347,2024-01-23,,,,Novo,Ativo
3348,Cliente 03348,2024-12-25,,,,Novo,Ativo
3349,Cliente 03349,2024-03-15,,,,Novo,Ativo
3350,Cliente 03350,2025-07-13,,,,VIP,Ativo
3351,Cliente 03351,2025-11-02,,,,VIP,Ativo
3352,Cliente 03352,2024-04-27,,,,Novo,Ativo
3353,Cliente 03353,2025-09-03,,,,Novo,Ativo
3354,Cliente 03354,2025-01-14,,,,Recorrente,Ativo
3355,Cliente 03355,2025-11-09,,,,Recorrente,Ativo
3356,Cliente 03356,2024-10-16,,,,Novo,Ativo
3357,Cliente 03357,2025-03-15,,,,Novo,Ativo
3358,Cliente 03358,2025-10-29,,,,Novo,Ativo
3359,Cliente 03359,2024-01-07,,,,Novo,Ativo
3360,Cliente 03360,2024-07-14,,,,Novo,Inativo
3361,Cliente 03361,2025-02-24,,,,Novo,Ativo
3362,Cliente 03362,2025-07-21,,,,Recorrente,Ativo
3363,Cliente 03363,2024-07-11,,,,Novo,Ativo
3364,Cliente 03364,2025-07-12,,,,Novo,Ativo
3365,Cliente 03365,2024-05-27,,,,Novo,Ativo
3366,Cliente 03366,2025-10-30,,,,Recorrente,Ativo
3367,Cliente 03367,2024-07-20,,,,Recorrente,Ativo
3368,Cliente 03368,2025-03-19,,,,Novo,Ativo
3369,Cliente 03369,2025-02-22,,,,Novo,Inativo
3370,Cliente 03370,2025-03-02,,,,VIP,Ativo
3371,Cliente 03371,2025-04-23,,,,Novo,Ativo
3372,Cliente 03372,2025-04-19,,,,Novo,Ativo
3373,Cliente 03373,2024-05-05,,,,Novo,Ativo
3374,Cliente 03374,2025-01-29,,,,Novo,Inativo
3375,Cliente 03375,2025-07-29,,,,Novo,Ativo
3376,Cliente 03376,2024-11-20,,,,VIP,Inativo
3377,Cliente 03377,2025-01-26,,,,Recorrente,Ativo
3378,Cliente 03378,2025-11-18,,,,Novo,Ativo
3379,Cliente 03379,2025-09-19,,,,VIP,Ativo
3380,Cliente 03380,2025-03-15,,,,Novo,Ativo
3381,Cliente 03381,2024-07-22,,,,Novo,Ativo
3382,Cliente 03382,2025-04-30,,,,Recorrente,Inativo
3383,Cliente 03383,2024-01-31,,,,Recorrente,Ativo
3384,Cliente 03384,2025-01-22,,,,Novo,Ativo
3385,Cliente 03385,2025-09-16,,,,Novo,Ativo
3386,Cliente 03386,2025-03-09,,,,Recorrente,Ativo
3387,Cliente 03387,2025-01-10,,,,Recorrente,Ativo
3388,Cliente 03388,2024-12-09,,,,Recorrente,Ativo
3389,Cliente 03389,2025-03-18,,,,Novo,Ativo
3390,Cliente 03390,2025-08-01,,,,Novo,Ativo
3391,Cliente 03391,2024-03-15,,,,Novo,Ativo
3392,Cliente 03392,2025-07-10,,,,Novo,Ativo
3393,Cliente 03393,2025-10-27,,,,VIP,Ativo
3394,Cliente 03394,2024-06-03,,,,Novo,Ativo
3395,Cliente 03395,2025-03-05,,,,Novo,Ativo
3396,Cliente 03396,2024-12-28,,,,Recorrente,Ativo
3397,Cliente 03397,2025-03-23,,,,Novo,Ativo
3398,Cliente 03398,2024-08-21,,,,Novo,Ativo
3399,Cliente 03399,2025-07-16,,,,Recorrente,Ativo
3400,Cliente 03400,2024-09-18,,,,Recorrente,Ativo
3401,Cliente 03401,2024-05-04,,,,Recorrente,Ativo
3402,Cliente 03402,2024-09-01,,,,Novo,Ativo
3403,Cliente 03403,2025-06-25,,,,Recorrente,Inativo
3404,Cliente 03404,2025-04-29,,,,Recorrente,Ativo
3405,Cliente 03405,2024-05-01,,,,Novo,Ativo
3406,Cliente 03406,2024-05-04,,,,Novo,Ativo
3407,Cliente 03407,2025-07-02,,,,Recorrente,Ativo
3408,Cliente 03408,2024-06-18,,,,Novo,Ativo
3409,Cliente 03409,2024-05-03,,,,Recorrente,Inativo
3410,Cliente 03410,2024-02-04,,,,Novo,Ativo
3411,Cliente 03411,2024-03-27,,,,Novo,Ativo
3412,Cliente 03412,2025-10-07,,,,Novo,Ativo
3413,Cliente 03413,2025-12-08,,,,Recorrente,Ativo
3414,Cliente 03414,2024-07-19,,,,Novo,Ativo
3415,Cliente 03415,2025-01-03,,,,Novo,Ativo
3416,Cliente 03416,2024-03-17,,,,Recorrente,Inativo
3417,Cliente 03417,2024-02-28,,,,Recorrente,Ativo
3418,Cliente 03418,2025-03-06,,,,VIP,Ativo
3419,Cliente 03419,2025-09-29,,,,Novo,Inativo
3420,Cliente 03420,2025-05-14,,,,Novo,Ativo
3421,Cliente 03421,2024-04-18,,,,VIP,Ativo
3422,Cliente 03422,2024-10-04,,,,Recorrente,Ativo
3423,Cliente 03423,2024-03-08,,,,Novo,Ativo
3424,Cliente 03424,2024-03-09,,,,Novo,Ativo
3425,Cliente 03425,2024-06-13,,,,Recorrente,Ativo
3426,Cliente 03426,2025-05-03,,,,Novo,Ativo
3427,Cliente 03427,2024-10-31,,,,Recorrente,Ativo
3428,Cliente 03428,2025-11-04,,,,Novo,Ativo
3429,Cliente 03429,2024-12-30,,,,Novo,Ativo
3430,Cliente 03430,2025-01-13,,,,Recorrente,Ativo
3431,Cliente 03431,2024-12-08,,,,Novo,Ativo
3432,Cliente 03432,2025-07-07,,,,Novo,Ativo
3433,Cliente 03433,2024-12-19,,,,Novo,Ativo
3434,Cliente 03434,2025-02-19,,,,Novo,Ativo
3435,Cliente 03435,2024-04-18,,,,Recorrente,Ativo
3436,Cliente 03436,2025-07-16,,,,Recorrente,Ativo
3437,Cliente 03437,2025-05-11,,,,Recorrente,Ativo
3438,Cliente 03438,2024-12-06,,,,Novo,Ativo
3439,Cliente 03439,2025-01-17,,,,Novo,Ativo
3440,Cliente 03440,2025-06-16,,,,Novo,Ativo
3441,Cliente 03441,2024-10-26,,,,VIP,Ativo
3442,Cliente 03442,2024-05-18,,,,Recorrente,Ativo
3443,Cliente 03443,2024-12-24,,,,Recorrente,Ativo
3444,Cliente 03444,2025-05-13,,,,Novo,Ativo
3445,Cliente 03445,2025-01-19,,,,Novo,Ativo
3446,Cliente 03446,2025-08-26,,,,Novo,Ativo
3447,Cliente 03447,2024-10-06,,,,Novo,Ativo
3448,Cliente 03448,2025-09-28,,,,Novo,Inativo
3449,Cliente 03449,2025-04-27,,,,VIP,Ativo
3450,Cliente 03450,2024-04-20,,,,Novo,Ativo
3451,Cliente 03451,2024-05-18,,,,Novo,Inativo
3452,Cliente 03452,2025-03-10,,,,Novo,Ativo
3453,Cliente 03453,2025-05-23,,,,VIP,Inativo
3454,Cliente 03454,2024-09-29,,,,Recorrente,Ativo
3455,Cliente 03455,2024-04-08,,,,Recorrente,Ativo
3456,Cliente 03456,2024-04-13,,,,VIP,Ativo
3457,Cliente 03457,2024-08-01,,,,Novo,Inativo
3458,Cliente 03458,2025-10-25,,,,Recorrente,Ativo
3459,Cliente 03459,2024-06-13,,,,Novo,Ativo
3460,Cliente 03460,2025-06-03,,,,Novo,Ativo
3461,Cliente 03461,2024-10-10,,,,Recorrente,Ativo
3462,Cliente 03462,2025-05-31,,,,Recorrente,Ativo
3463,Cliente 03463,2025-10-18,,,,Novo,Ativo
3464,Cliente 03464,2025-09-04,,,,Novo,Inativo
3465,Cliente 03465,2024-06-12,,,,Novo,Ativo
3466,Cliente 03466,2025-10-20,,,,Novo,Ativo
3467,Cliente 03467,2024-03-04,,,,Novo,Ativo
3468,Cliente 03468,2024-03-31,,,,Novo,Inativo
3469,Cliente 03469,2024-04-26,,,,Novo,Inativo
3470,Cliente 03470,2024-09-23,,,,Recorrente,Ativo
3471,Cliente 03471,2025-11-15,,,,Novo,Ativo
3472,Cliente 03472,2025-07-12,,,,Novo,Ativo
3473,Cliente 03473,2024-05-19,,,,Novo,Ativo
3474,Cliente 03474,2024-09-02,,,,Recorrente,Ativo
3475,Cliente 03475,2025-10-22,,,,Novo,Ativo
3476,Cliente 03476,2025-01-29,,,,Novo,Ativo
3477,Cliente 03477,2025-05-01,,,,Novo,Ativo
3478,Cliente 03478,2025-04-20,,,,Recorrente,Ativo
3479,Cliente 03479,2025-05-31,,,,Recorrente,Ativo
3480,Cliente 03480,2024-07-02,,,,Recorrente,Ativo
3481,Cliente 03481,2024-01-20,,,,VIP,Ativo
3482,Cliente 03482,2025-07-11,,,,Recorrente,Inativo
3483,Cliente 03483,2025-06-07,,,,Recorrente,Ativo
3484,Cliente 03484,2025-08-04,,,,Novo,Ativo
3485,Cliente 03485,2025-06-12,,,,Novo,Ativo
3486,Cliente 03486,2024-05-26,,,,VIP,Ativo
3487,Cliente 03487,2025-10-27,,,,Novo,Ativo
3488,Cliente 03488,2024-10-30,,,,Novo,Ativo
3489,Cliente 03489,2025-09-11,,,,Recorrente,Ativo
3490,Cliente 03490,2025-08-04,,,,Novo,Ativo
3491,Cliente 03491,2025-11-25,,,,Recorrente,Ativo
3492,Cliente 03492,2024-08-15,,,,Recorrente,Ativo
3493,Cliente 03493,2024-04-11,,,,Novo,Ativo
3494,Cliente 03494,2025-08-09,,,,Recorrente,Ativo
3495,Cliente 03495,2025-02-20,,,,Novo,Ativo
3496,Cliente 03496,2024-08-03,,,,Novo,Ativo
3497,Cliente 03497,2025-02-10,,,,Novo,Ativo
3498,Cliente 03498,2025-02-02,,,,Recorrente,Ativo
3499,Cliente 03499,2025-12-15,,,,Recorrente,Ativo
3500,Cliente 03500,2025-12-04,,,,Novo,Ativo
3501,Cliente 03501,2025-05-13,,,,Recorrente,Ativo
3502,Cliente 03502,2025-04-09,,,,Novo,Ativo
3503,Cliente 03503,2025-11-21,,,,VIP,Ativo
3504,Cliente 03504,2025-12-31,,,,Novo,Ativo
3505,Cliente 03505,2024-03-22,,,,Recorrente,Ativo
3506,Cliente 03506,2025-08-26,,,,Novo,Inativo
3507,Cliente 03507,2025-11-17,,,,Novo,Ativo
3508,Cliente 03508,2024-12-30,,,,Novo,Ativo
3509,Cliente 03509,2024-06-11,,,,Recorrente,Ativo
3510,Cliente 03510,2024-02-17,,,,Novo,Ativo
3511,Cliente 03511,2025-05-25,,,,VIP,Ativo
3512,Cliente 03512,2024-11-24,,,,Novo,Ativo
3513,Cliente 03513,2024-04-25,,,,Novo,Ativo
3514,Cliente 03514,2024-12-02,,,,Novo,Ativo
3515,Cliente 03515,2024-05-26,,,,Recorrente,Ativo
3516,Cliente 03516,2025-07-28,,,,Novo,Ativo
3517,Cliente 03517,2024-11-18,,,,Recorrente,Ativo
3518,Cliente 03518,2025-03-18,,,,VIP,Ativo
3519,Cliente 03519,2024-01-13,,,,VIP,Inativo
3520,Cliente 03520,2025-05-08,,,,Novo,Ativo
3521,Cliente 03521,2025-12-01,,,,Recorrente,Ativo
3522,Cliente 03522,2024-10-13,,,,Recorrente,Ativo
3523,Cliente 03523,2025-12-20,,,,Novo,Inativo
3524,Cliente 03524,2024-04-23,,,,Recorrente,Ativo
3525,Cliente 03525,2025-04-24,,,,Novo,Ativo
3526,Cliente 03526,2024-01-22,,,,Novo,Inativo
3527,Cliente 03527,2024-12-14,,,,Novo,Ativo
3528,Cliente 03528,2025-12-26,,,,Novo,Ativo
3529,Cliente 03529,2025-11-13,,,,Novo,Ativo
3530,Cliente 03530,2025-07-19,,,,Novo,Ativo
3531,Cliente 03531,2024-11-15,,,,Recorrente,Ativo
3532,Cliente 03532,2024-05-05,,,,Novo,Inativo
3533,Cliente 03533,2024-10-03,,,,Novo,Ativo
3534,Cliente 03534,2024-07-22,,,,Novo,Ativo
3535,Cliente 03535,2024-07-12,,,,Recorrente,Ativo
3536,Cliente 03536,2025-11-11,,,,Recorrente,Ativo
3537,Cliente 03537,2025-10-25,,,,Recorrente,Ativo
3538,Cliente 03538,2025-06-30,,,,Recorrente,Ativo
3539,Cliente 03539,2025-11-26,,,,Novo,Ativo
3540,Cliente 03540,2024-10-12,,,,Recorrente,Ativo
3541,Cliente 03541,2024-02-26,,,,Novo,Ativo
3542,Cliente 03542,2024-10-29,,,,Novo,Ativo
3543,Cliente 03543,2024-06-11,,,,Recorrente,Ativo
3544,Cliente 03544,2024-01-19,,,,Novo,Ativo
3545,Cliente 03545,2025-01-04,,,,Recorrente,Ativo
3546,Cliente 03546,2024-09-20,,,,Recorrente,Ativo
3547,Cliente 03547,2024-04-22,,,,Novo,Ativo
3548,Cliente 03548,2025-05-02,,,,Novo,Ativo
3549,Cliente 03549,2024-11-22,,,,Novo,Ativo
3550,Cliente 03550,2025-06-25,,,,VIP,Ativo
3551,Cliente 03551,2025-10-08,,,,Recorrente,Ativo
3552,Cliente 03552,2025-08-01,,,,Novo,Ativo
3553,Cliente 03553,2024-03-05,,,,Novo,Ativo
3554,Cliente 03554,2024-10-18,,,,Recorrente,Ativo
3555,Cliente 03555,2024-01-25,,,,Recorrente,Ativo
3556,Cliente 03556,2025-07-02,,,,Novo,Ativo
3557,Cliente 03557,2024-01-01,,,,Novo,Ativo
3558,Cliente 03558,2025-07-02,,,,Recorrente,Ativo
3559,Cliente 03559,2024-05-20,,,,Novo,Ativo
3560,Cliente 03560,2025-10-09,,,,Novo,Ativo
3561,Cliente 03561,2024-07-06,,,,VIP,Inativo
3562,Cliente 03562,2024-05-07,,,,Recorrente,Ativo
3563,Cliente 03563,2024-07-19,,,,Novo,Ativo
3564,Cliente 03564,2024-05-06,,,,Novo,Ativo
3565,Cliente 03565,2024-09-13,,,,Novo,Ativo
3566,Cliente 03566,2025-11-06,,,,Novo,Ativo
3567,Cliente 03567,2025-06-30,,,,Recorrente,Ativo
3568,Cliente 03568,2024-07-12,,,,Novo,Ativo
3569,Cliente 03569,2025-12-03,,,,Recorrente,Ativo
3570,Cliente 03570,2024-04-13,,,,VIP,Ativo
3571,Cliente 03571,2025-06-18,,,,Novo,Ativo
3572,Cliente 03572,2024-09-21,,,,Novo,Ativo
3573,Cliente 03573,2025-01-18,,,,Novo,Inativo
3574,Cliente 03574,2024-09-16,,,,VIP,Ativo
3575,Cliente 03575,2025-02-17,,,,Recorrente,Ativo
3576,Cliente 03576,2024-12-23,,,,Novo,Ativo
3577,Cliente 03577,2024-03-15,,,,Recorrente,Ativo
3578,Cliente 03578,2024-12-20,,,,Recorrente,Ativo
3579,Cliente 03579,2025-08-06,,,,VIP,Ativo
3580,Cliente 03580,2024-07-06,,,,Novo,Ativo
3581,Cliente 03581,2025-11-15,,,,Novo,Ativo
3582,Cliente 03582,2024-10-16,,,,Recorrente,Inativo
3583,Cliente 03583,2024-02-14,,,,Novo,Ativo
3584,Cliente 03584,2025-07-26,,,,Novo,Inativo
3585,Cliente 03585,2024-03-23,,,,Novo,Ativo
3586,Cliente 03586,2024-05-02,,,,Novo,Inativo
3587,Cliente 03587,2024-12-23,,,,Novo,Ativo
